rows,1000
columns,11
x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,F12
-1,-1,-1,4,-4,4,-5,-1,2,5,-29
-1,-3,-5,2,3,-4,3,-1,0,1,1
-3,4,-3,-5,1,4,-2,-4,-3,2,-35
-5,0,0,-2,-3,5,3,-1,4,-2,-75
2,0,-1,1,-3,-3,-3,0,0,-2,2
4,-2,2,1,-4,5,1,1,5,-5,-56
-2,-5,1,-4,3,-4,2,-5,0,-1,-2
5,0,0,1,0,1,3,5,-1,3,-15
-5,2,4,1,4,4,0,3,-5,-3,-38
-4,2,-3,4,-1,-2,-1,-1,4,5,28
3,3,1,4,2,0,4,5,-3,4,-23
-4,-1,4,5,-5,4,1,-1,5,2,16
-2,2,1,1,-3,-5,1,-5,-2,2,6
5,-3,-4,0,4,5,0,2,-1,-2,45
-2,0,5,-4,0,4,-4,-3,5,0,20
-4,-5,-4,2,-4,2,-3,0,3,-1,48
3,5,2,1,3,5,5,2,1,2,67
-1,1,-1,-1,-3,-3,-1,-2,2,-1,8
-1,-3,1,-5,5,-1,0,-5,1,1,-8
-5,2,1,2,-1,5,0,5,5,-5,-38
1,-3,-2,4,2,-1,-3,1,4,0,-25
-3,0,3,-2,-3,5,5,-1,-4,4,99
0,-5,-1,3,-2,4,4,4,5,0,-11
2,0,-2,-5,3,-2,1,-5,3,-2,2
-2,2,0,3,0,-1,-4,-2,-2,-4,-20
2,2,-2,4,3,4,5,5,4,-5,88
-5,1,-2,5,-1,0,5,1,-1,3,10
4,3,5,0,-2,5,4,0,5,2,132
3,-3,5,5,-5,3,-2,-3,-5,0,31
-5,3,-3,2,5,-4,0,-1,0,-1,-53
1,4,5,-4,1,-4,-3,3,0,-1,0
-1,-5,4,-4,4,-1,1,4,-1,0,-14
-1,-3,-4,4,-4,1,-2,2,0,-5,3
3,4,-5,-3,-4,2,4,-3,1,-2,51
1,1,-3,-5,-5,0,1,1,2,3,18
-4,5,2,1,4,-5,-5,-3,-5,4,-178
0,-2,-5,3,-5,-3,-5,-5,4,-1,-15
-5,0,2,-3,-5,5,2,1,2,-4,-91
2,-2,-2,-4,2,-1,-5,0,-1,4,20
5,-5,2,-2,2,5,-1,-4,3,-1,-44
1,0,-5,-5,1,-1,0,-3,-4,0,24
1,0,0,-4,-4,-3,4,-1,4,4,28
2,4,-3,-3,4,5,-2,-2,5,-3,62
-5,-2,5,-5,1,-4,0,0,5,4,-99
-2,3,-1,-2,3,-2,-2,0,3,-1,0
-2,1,2,-5,-4,4,-3,2,5,2,18
-2,-2,-1,4,5,1,1,-5,-2,0,9
-1,5,3,5,3,4,-3,4,-3,3,49
0,-3,-4,-3,-4,-1,-4,2,0,-4,0
4,0,-4,-1,1,-5,5,-2,1,3,79
3,0,-4,1,0,-4,4,-1,-4,-5,-132
5,-1,0,2,1,4,-4,-1,-4,-1,79
5,-2,-5,4,1,-2,5,-1,1,4,33
-3,-1,4,-5,5,2,0,3,-2,2,9
5,-2,5,2,3,3,-1,0,-3,-4,-36
0,4,4,5,5,-5,-5,2,2,-5,95
3,-1,2,3,-3,1,4,2,2,3,30
3,0,-4,-5,1,4,5,-2,4,4,20
1,5,-2,0,-3,2,-2,-3,-4,5,-13
3,4,-4,1,-1,-3,0,-2,1,-5,-49
4,2,-2,-3,-5,-4,-4,-3,-2,-1,58
-3,3,-4,4,2,4,2,2,5,-4,17
5,-4,-3,-1,-5,2,4,-1,-3,-5,-57
0,-3,-3,2,-1,-1,5,3,1,4,7
-5,5,0,-5,-3,5,1,-2,-5,2,-15
5,-2,-3,-1,3,-5,5,3,4,-5,3
4,1,0,-5,-4,2,3,5,-2,3,-28
-3,-3,-5,-1,1,-1,-5,0,2,4,63
-3,-4,5,-3,-2,3,1,5,0,-4,-69
-2,-4,4,3,-2,3,-3,-2,-5,-2,-40
3,-5,-1,3,3,-2,0,5,-3,2,-20
2,-3,0,0,-3,-1,-4,-5,2,5,-19
3,1,3,5,-2,0,-5,-1,0,-5,18
1,-1,-1,4,-2,4,-5,-1,0,2,-21
5,-2,0,-2,4,5,-1,5,4,5,-10
3,-3,0,3,-4,-1,0,1,5,-5,-5
-4,-3,-3,1,1,5,2,-1,4,0,-18
-3,1,3,-4,3,5,2,3,2,5,63
-3,-1,0,5,3,-1,5,4,0,0,0
0,1,-1,-2,-4,-5,-4,2,4,3,37
0,-1,2,-1,5,-4,1,-5,2,2,-38
0,-4,-2,-1,1,-2,2,2,4,-3,-12
-1,-1,5,1,-3,0,5,5,-3,3,21
1,-1,-1,-1,-1,3,5,2,-3,3,-27
5,3,0,1,4,-5,-3,-3,3,5,-50
4,5,4,3,-1,4,3,0,-2,4,68
4,-3,1,0,5,2,5,-2,3,5,68
4,-4,-1,-2,-5,-4,1,-5,-1,-2,-6
-3,5,1,3,5,0,-4,2,0,4,-12
3,5,0,-2,5,-2,-1,5,0,-2,5
4,-2,1,-4,-4,-2,-2,2,-1,3,-2
-2,4,-1,5,-4,0,5,-1,0,-5,-13
-4,-4,2,-1,-3,5,-2,-3,-2,5,33
2,3,4,-2,0,-2,2,1,1,1,-6
-1,-4,-4,5,1,0,1,-1,-1,3,-15
4,-3,-1,1,0,-5,-3,3,1,1,-20
2,-1,2,4,4,-3,2,-2,3,2,-6
4,-4,-3,-1,-4,-5,0,3,-1,5,82
-4,-1,3,3,-5,-4,-4,-2,-4,3,-67
2,-4,-2,5,-1,-3,2,-4,-4,-5,-61
-1,0,4,2,1,0,-2,3,3,1,14
5,-5,1,0,-3,4,5,1,-3,5,-92
1,1,-5,1,1,4,4,5,-3,4,-92
-5,3,4,2,3,3,0,0,1,-5,-58
3,5,4,-3,4,0,-5,-2,-5,0,78
0,2,1,4,1,1,4,0,-1,2,7
1,-2,-3,-4,0,4,2,1,4,1,6
5,-2,3,-3,-1,-3,4,-2,3,-3,71
3,-5,-1,1,3,4,2,-5,-4,-1,-24
-4,-5,0,0,3,5,-1,-3,4,-1,51
1,4,-4,-4,3,-4,-4,4,-2,-1,0
4,-5,-2,-5,4,2,5,-3,3,5,38
3,-5,-4,-5,4,3,-4,-2,3,5,-79
0,-4,-2,4,3,3,1,2,1,3,-17
-2,-5,-5,0,5,2,4,-2,0,-2,40
-1,5,2,3,0,-3,3,-5,-3,-3,28
-3,4,0,1,-4,3,2,1,1,-1,-30
-3,-2,0,0,-5,-3,1,-3,-3,1,30
-1,-5,1,-3,-2,4,5,-1,-3,-5,-11
-2,4,3,-4,4,-3,2,1,0,-1,-23
0,3,-1,5,-5,-4,3,-5,-4,-4,-1
2,-1,-4,4,5,5,-4,-2,2,3,-69
2,2,0,-1,5,-1,2,-2,-5,0,-21
5,-2,5,3,-2,-5,-5,3,3,5,-185
-2,-5,2,1,-3,5,5,-5,-3,0,27
4,-5,-1,-2,1,1,1,2,-2,-2,-23
2,-5,3,-1,-4,-4,2,-5,5,0,23
-1,0,4,0,-4,1,2,3,-3,0,2
-3,-2,-4,3,5,-4,4,-2,0,1,-10
3,3,2,4,-1,4,-1,2,3,2,20
-1,2,-3,-3,5,1,1,-1,5,-4,19
-2,-4,-4,-4,-5,-1,4,4,1,4,37
-3,-1,3,-2,0,1,5,2,-2,-2,21
3,-5,3,-5,-3,4,-5,5,-4,1,30
-2,1,1,4,-4,0,-3,-4,4,0,26
-3,-5,-5,2,-1,-1,-5,2,-5,0,-69
-4,3,0,1,-5,1,2,3,-4,0,15
3,4,2,3,1,0,2,-3,2,-4,30
3,-3,-2,3,-5,4,-4,-4,-4,-1,21
3,-5,1,3,-5,0,-5,-1,4,0,-72
3,4,-4,-4,-4,2,5,-2,-2,2,-26
5,0,2,-4,-1,-5,-4,2,-1,-2,37
1,-2,0,5,2,4,4,5,0,0,6
-5,0,-2,-5,-5,0,1,-5,5,-5,-15
2,3,-4,4,3,-3,-1,4,-1,0,-17
4,4,3,-2,2,-4,-3,2,4,1,-58
4,-1,0,1,5,3,1,0,-2,-1,3
-1,-2,-4,2,4,0,1,1,-5,2,-1
-3,2,-1,-4,-2,-2,2,2,1,5,6
4,-1,2,4,4,4,-2,-4,-2,-4,4
1,5,-2,1,-5,0,-2,-1,1,0,1
-1,1,-5,-4,-5,1,-5,1,0,5,-11
1,2,0,5,5,2,-3,2,-2,5,18
1,4,-1,4,-5,5,-4,-2,3,0,-37
3,-4,5,1,5,-3,5,-3,4,5,-37
5,1,5,2,-3,2,3,-1,-2,3,9
2,5,1,-3,-4,-3,0,-5,0,4,7
2,-4,-3,-1,-1,0,5,-2,-4,1,-45
3,-3,3,-2,-3,1,-3,4,-2,0,0
3,-5,4,-3,0,1,1,-1,-5,2,-34
-4,0,-2,5,-3,0,3,-1,2,1,-34
5,0,1,5,1,0,-5,-3,-4,-5,105
3,-2,-5,-5,-2,-2,2,0,5,-2,33
4,0,2,1,4,0,1,-2,-4,3,-14
5,1,-2,2,3,4,3,-2,5,0,88
0,-3,-2,-1,2,0,-5,-5,-2,0,2
0,5,2,-4,3,-3,-1,3,-4,5,-47
-4,5,3,2,3,3,0,-5,5,1,4
-1,-1,1,1,5,4,4,0,-2,-2,22
-2,-4,0,3,1,-2,0,-1,-5,-4,6
4,4,-4,0,-4,-5,0,3,2,2,76
3,0,-3,3,4,-1,2,4,1,3,2
3,-5,-3,-5,-5,0,-5,4,0,-4,0
5,3,-5,-2,-3,1,-2,3,0,-4,42
0,-4,5,1,-1,2,-3,-1,2,5,53
-4,3,3,-5,-4,-3,1,2,-4,-3,28
-2,-4,1,-1,4,-1,-4,-2,5,-2,45
-5,-5,4,2,-4,-1,-2,-5,4,-3,89
-4,-2,4,-3,-2,-2,1,5,3,-4,20
0,-4,4,2,1,5,5,0,5,2,53
4,-1,-2,-2,1,4,1,-4,-1,-3,24
0,4,4,-4,1,2,-1,-3,-5,0,-14
1,-3,3,2,0,1,0,-5,3,-1,0
-1,-5,2,0,1,4,4,2,0,-1,1
5,-5,0,0,1,3,4,-2,3,0,38
-3,1,2,1,-2,-5,-5,5,-4,-1,-41
-1,-4,-3,-2,-5,0,-3,-3,0,3,10
-1,2,5,-3,-4,-1,-5,-2,2,2,-13
-5,-2,0,2,-2,1,-4,4,2,5,48
-3,5,2,-1,3,5,-4,2,2,5,72
-4,-2,-4,-3,0,-5,4,5,5,3,0
3,2,-4,-4,4,-3,-3,5,-5,3,91
-3,4,4,5,-3,2,0,-1,5,-5,-38
0,-2,0,3,5,0,1,-2,-4,1,0
-4,1,3,-2,-3,-3,-1,-5,4,-4,51
4,2,2,4,5,2,0,-1,-4,2,34
-2,2,-1,-1,2,-2,1,1,5,-3,-23
-4,1,0,-5,-1,-5,-2,-1,-3,-4,-23
5,-4,-4,-4,3,2,-5,-3,-1,-4,59
-4,5,-2,-4,2,-2,-3,5,3,1,24
2,-4,3,2,3,-1,3,-4,-1,-2,-5
-1,0,-2,3,-5,2,-3,0,4,-4,12
4,0,1,-3,-4,4,2,2,2,3,9
1,1,-2,1,1,2,-5,-4,-1,-4,22
2,4,2,5,-4,2,-5,-4,4,-2,-38
-5,1,-3,-3,4,1,-1,1,-5,5,-32
-3,-2,-3,5,1,4,0,1,1,3,-41
3,3,-1,-3,4,-4,2,-3,-1,5,10
-1,0,4,-5,-4,-5,-5,3,-4,2,-60
0,4,-5,-5,-1,-4,2,-5,0,4,109
-2,0,5,-5,3,3,-5,4,5,-2,4
-5,4,5,1,0,2,-5,5,-5,-2,-160
1,3,-2,4,-4,5,0,4,5,2,-45
-2,-3,5,-1,5,4,4,5,-2,3,97
4,5,2,1,1,-4,-2,-2,5,3,-46
4,-4,-3,-2,-4,-4,4,-2,1,3,58
-3,-5,4,-2,-5,-4,0,-3,5,0,27
-2,-2,5,0,-2,-5,3,-5,3,-3,71
2,3,-2,5,-5,4,-3,-4,-4,-4,32
-2,2,5,0,-5,0,2,-1,-3,2,8
-1,-3,-3,5,-1,4,3,-2,5,4,-79
-1,5,3,-2,-3,5,2,4,5,2,-6
0,0,-2,4,2,-5,-4,-4,-5,3,12
-1,-3,-4,-1,5,-4,-5,1,-1,3,30
2,-1,5,-2,5,-4,-3,1,0,0,-32
-4,-1,4,-4,-4,3,5,-3,5,-1,-136
2,0,4,3,0,5,-3,4,1,-5,-94
-2,-3,-4,-4,-4,4,-4,4,-2,4,-74
4,-1,-4,-4,-3,5,3,-5,5,0,57
3,5,5,-2,4,4,1,-4,2,4,107
1,-1,-5,2,-2,-3,-1,-1,4,3,36
-4,3,-3,4,-2,-1,-3,-5,-5,4,-70
-2,-3,1,-5,1,-2,4,5,3,-1,-23
5,-5,-4,-5,1,-2,2,0,-1,0,-17
4,5,4,0,4,-1,-2,3,4,-5,4
1,-2,2,-3,1,1,2,4,-3,3,-7
-5,5,-4,2,-3,5,-1,2,-2,1,-78
-5,4,3,0,1,-2,-5,2,0,3,-40
1,0,-1,1,2,4,5,-3,-5,-2,-10
0,-3,-2,-4,-3,-1,3,-1,-3,-1,9
-5,5,-3,3,0,0,0,-4,1,4,-34
2,5,-3,-1,5,-3,2,-5,5,-3,-9
2,4,1,0,2,1,-3,3,2,3,1
-2,4,-1,-5,0,0,4,1,-5,5,37
-3,-4,1,-3,-3,0,-2,1,4,2,33
-1,1,4,0,-4,0,-3,2,-3,-4,-10
-4,1,2,1,-3,1,-5,2,-3,5,-55
-4,1,3,0,-4,2,2,4,-5,3,46
3,-3,3,3,5,-5,2,-3,5,0,5
2,-2,-2,5,3,5,5,-1,3,4,-9
4,-4,-3,3,-2,1,-5,3,1,-5,-32
-3,-1,-3,1,-4,-4,-3,-2,-3,1,1
-2,-2,0,2,-3,-5,3,0,4,5,-5
-3,-2,-1,1,4,-3,0,4,-2,3,2
3,5,3,5,3,-1,-2,3,-4,-1,54
-2,0,-4,0,1,-3,0,5,4,-5,-63
2,-3,-1,5,4,3,1,-2,-1,4,-13
-3,2,-2,4,-5,4,3,3,5,4,-111
4,4,-5,-3,-3,-1,3,1,5,1,99
4,3,-4,1,-5,2,1,2,-4,0,-18
-2,-2,3,4,0,0,5,1,0,-2,16
4,-3,4,-1,-4,0,-2,2,-1,5,-8
-2,-3,-2,3,-3,2,0,-2,2,5,-26
5,3,0,3,5,-4,-5,-3,-4,1,95
0,1,1,-4,4,2,5,-5,-4,1,6
2,4,2,-3,-1,5,0,2,3,-5,-53
4,5,-3,-2,2,4,-1,0,0,-4,82
4,2,-4,-2,-3,-1,-1,1,-3,-1,27
-1,-5,4,-5,-4,1,-5,-1,-5,-1,-48
0,3,4,2,5,5,-4,5,3,-1,13
4,0,0,-4,-5,2,1,4,-2,4,-18
0,4,0,-3,-3,0,-3,-5,5,-5,0
0,5,-2,-3,3,2,4,4,3,-2,20
-3,4,-4,-2,-1,-4,-2,-3,3,3,66
5,-5,4,2,-1,-1,-1,4,-1,0,-11
0,-3,1,1,5,2,1,3,4,-1,9
-5,5,-2,4,1,4,-5,-5,-2,-4,-47
4,4,-4,1,5,3,1,-2,-4,-1,23
-5,0,1,3,0,0,-2,-3,-5,-3,-47
3,2,-4,-4,-2,-3,5,-1,-2,-1,-14
-5,-4,-2,-4,5,-1,5,4,-2,-4,65
-5,-4,3,3,5,-2,3,1,3,5,-56
3,-4,-3,5,2,2,4,-1,4,3,7
0,-1,3,-4,5,-4,0,-3,4,5,-92
3,4,-4,3,4,5,5,1,1,4,-45
-2,2,-4,-3,3,2,-1,-1,4,-2,38
5,3,5,-4,-4,3,-2,-5,3,3,-2
-3,0,3,1,4,-1,-1,-2,1,1,-1
-1,-3,2,-5,5,-4,-3,2,-4,2,-55
3,-1,0,0,-5,0,2,1,1,1,3
-4,-2,-5,-2,4,-2,-3,2,-3,3,4
4,-3,0,-4,-4,-5,-1,-5,-4,4,24
2,-5,-3,3,-4,0,4,-2,-4,1,-51
5,4,-3,-2,4,3,5,2,-1,-2,31
-5,1,5,4,2,0,1,5,-1,2,20
-1,-4,-1,3,5,-3,5,2,4,3,-25
-5,-4,-4,1,5,-4,-4,-1,4,-5,-4
-4,-3,3,0,-3,0,-4,-4,4,0,76
-5,-3,-2,3,0,-4,-1,2,1,5,54
0,-3,3,5,0,3,5,4,-1,-4,-21
3,0,0,5,1,5,5,3,3,-2,50
2,-2,0,-4,4,3,0,5,-4,-3,8
2,0,-3,2,4,-3,3,5,1,5,33
-5,-2,3,0,-2,-4,-5,-5,-4,-5,-22
3,-4,2,-5,-3,5,-5,0,-3,5,58
1,-2,-4,-1,4,-4,3,1,5,3,49
1,0,-5,1,-3,0,3,-2,-1,3,-8
1,3,-5,1,1,0,3,-2,3,4,7
3,0,-4,-2,2,3,1,-5,-1,1,-1
0,-2,1,-4,3,-1,3,3,3,4,-11
1,-1,0,-5,-5,1,0,3,4,3,-6
-5,5,-2,3,-4,5,-3,-5,3,-4,34
-1,5,0,5,1,-1,-1,4,-5,-5,-11
-2,5,1,4,2,1,4,3,-1,2,6
-4,-4,3,5,5,5,5,-5,1,1,51
5,1,-3,-2,-2,-5,-4,-3,2,4,41
5,-4,3,-1,-5,-1,3,2,3,0,27
4,1,-3,2,-3,-4,5,3,-3,-5,-110
-4,-1,-3,-5,-1,-2,-3,-2,-1,1,15
0,5,-3,4,-2,4,-4,0,5,-3,16
-2,0,1,-4,4,0,5,1,-5,5,46
-1,-5,-4,-2,-3,1,2,-4,4,2,-6
-4,-5,-3,2,-3,3,3,-3,-5,3,38
-1,5,3,3,1,-4,-2,3,-1,-2,22
5,5,-1,0,5,-4,4,-1,-2,2,-27
-4,-4,2,-5,-3,-1,-4,2,4,-4,81
-1,-4,1,-2,-2,-3,-1,4,-1,1,4
3,1,-1,3,4,-3,2,3,1,1,-3
-2,5,2,2,-4,-3,4,2,-5,1,40
-1,-2,4,-2,-2,-4,1,-5,-5,1,-9
-1,-2,2,5,0,-4,2,2,2,-4,40
-1,5,-1,1,4,3,-3,-1,-3,5,-18
1,-4,2,1,5,0,0,4,-5,3,-2
4,-2,1,5,2,1,5,5,1,-4,15
-5,0,0,-3,2,4,5,-2,-3,-3,83
4,-3,-4,-4,-3,3,1,-4,-5,4,-73
-2,4,1,4,5,-1,5,4,3,1,-40
-2,-2,4,1,5,1,0,-4,3,-5,-7
-5,-4,4,0,3,-3,-3,-3,3,1,44
1,-5,4,-3,-1,0,3,-1,2,3,-11
4,-4,-3,-3,-2,5,-4,3,5,4,-157
0,3,1,5,5,3,4,-2,0,-1,17
-4,2,1,-4,-2,2,0,0,-3,1,-14
-1,-3,-1,-3,5,-5,-1,-1,-2,2,-11
-2,-1,-3,5,4,-3,-5,4,2,0,-5
1,4,-3,-1,3,-4,-2,0,0,-4,-53
-5,-2,-2,5,-1,3,0,1,2,1,-9
1,-5,2,-3,-1,0,-2,-3,0,-4,-11
2,-3,-2,-5,-3,1,5,-2,-3,2,-33
-5,5,-3,-1,1,0,-2,5,-2,-2,-42
0,-1,-4,-2,5,2,-1,3,5,0,18
-3,1,4,1,0,4,-4,-5,-3,-1,-51
-4,-1,-5,1,5,4,0,-5,-1,-4,99
5,-3,5,0,-5,-2,2,-5,1,-1,15
0,1,1,0,2,-3,-1,-4,3,2,-12
-3,-4,4,1,-3,1,5,-2,4,4,-31
-1,1,5,-1,0,-2,-5,2,-5,-3,-1
2,2,5,4,-2,-1,-2,-4,1,-1,27
-3,3,5,-5,2,2,3,5,5,5,-25
-5,-5,1,1,5,-4,-2,4,5,2,48
-1,0,-4,3,-4,5,-5,5,-5,4,-137
-1,-3,-4,2,5,0,-3,-4,-5,5,-20
1,5,0,-4,-4,4,-5,-2,3,3,-26
-3,-1,-1,0,-3,0,-3,3,0,-1,3
1,-2,1,-3,1,4,-4,1,-3,5,31
1,0,4,-1,-3,3,5,-2,3,-2,-22
2,3,2,1,-3,-1,-1,3,-4,-5,29
5,-4,2,2,5,2,4,-4,5,0,94
4,-4,1,1,5,-4,-3,3,-2,-2,-3
-2,-4,-1,-4,-3,1,-2,3,-1,5,0
-4,4,-3,5,-3,5,3,2,2,-2,-40
4,-4,5,0,-2,5,5,4,5,-2,24
-2,-1,-3,-1,0,-2,-5,1,1,1,21
2,-5,0,-1,0,1,-2,-1,-5,-4,10
-4,-3,-5,2,0,-4,-3,2,0,2,42
-5,1,3,0,-4,-3,-3,1,-3,0,-38
2,3,-1,-2,2,1,2,-4,4,-3,29
-3,-5,1,3,3,1,4,-1,2,4,1
2,0,-5,-4,-4,1,-3,-3,-4,4,20
-4,1,5,-4,2,2,0,1,5,3,10
4,5,2,1,-5,4,-3,4,-3,-5,-2
-2,-2,1,-2,4,1,-5,5,-3,2,-22
5,-4,-5,4,2,4,5,3,-1,-5,43
4,-4,2,0,2,-4,-5,-5,-1,0,-4
0,5,2,0,-1,-1,-4,-1,4,1,-1
-4,-3,-4,-1,-5,-2,-5,-2,4,-3,82
-3,5,-3,-4,1,-1,5,-5,4,-5,-79
1,-1,3,-3,5,-4,2,3,-1,0,-32
2,-1,-3,4,1,-2,-3,-1,5,0,-46
1,2,-5,0,-4,4,-3,-5,5,-1,-9
1,1,0,4,-5,4,-3,-3,-5,-1,-4
1,-2,5,0,-3,-3,4,-4,-4,2,-39
0,0,5,-4,-2,-2,2,-1,-2,-3,14
2,4,2,4,-3,-2,0,1,4,-4,38
-3,-4,-2,-3,1,5,-4,-4,0,-3,53
5,5,2,5,0,-2,1,5,2,-5,65
1,-3,-2,-3,-2,-3,2,-5,1,3,29
-4,-2,2,-5,2,4,0,-1,-4,0,6
-5,-5,-2,1,5,3,-5,-5,4,-4,162
-2,-2,1,5,-5,1,0,3,-5,2,6
-1,3,0,0,0,5,3,4,0,5,-3
0,5,5,-2,-3,-4,1,1,1,-1,22
5,-3,-4,5,-1,5,4,-5,2,-2,40
-2,4,-5,-1,3,2,3,-5,-3,-2,41
-3,-4,1,5,-3,-3,-2,0,3,-4,56
-4,-3,3,0,4,-1,5,-4,-5,0,108
4,1,3,3,-1,-3,1,-2,-1,4,-24
-5,0,-2,-2,0,-5,-3,-5,-1,2,9
-1,-4,2,4,1,-4,5,-1,-1,-5,53
-1,-3,3,-2,0,3,-3,5,0,5,42
4,-1,4,3,5,-3,2,2,1,-1,13
4,-4,-1,-3,3,2,5,-2,4,4,65
5,3,-3,-4,1,-3,2,1,-5,0,-26
-1,-3,-5,4,1,-1,1,-5,0,5,7
3,-2,-5,3,3,-1,4,-1,3,0,12
4,-3,0,-4,1,1,0,5,-3,5,-11
1,1,0,3,-4,-3,1,4,-1,-4,12
1,4,2,-5,2,-4,-5,0,3,-4,3
-5,4,0,-2,3,1,3,0,1,-1,-32
0,-2,-2,2,-3,-3,2,-3,-1,5,35
-1,2,-5,-5,-5,0,3,-2,4,-1,11
-3,3,-5,2,0,-5,0,1,-5,5,106
2,-5,5,-2,-2,-1,-3,3,-1,2,-22
1,2,-5,-5,4,-3,-1,5,3,5,87
-2,-3,3,5,1,-2,-3,2,-5,-2,1
4,1,-3,2,-5,-3,1,-2,-5,-1,-16
-4,3,3,0,5,4,-3,-1,3,-4,-4
-4,5,-4,-5,4,4,5,-5,-3,1,60
-4,-1,5,-5,5,2,2,-1,3,-1,-45
4,1,3,1,5,0,2,2,5,-4,47
0,-2,0,-2,5,-2,-3,5,-3,4,-10
2,-2,0,1,4,-5,-3,4,-4,2,0
-2,1,5,5,-3,-1,0,4,-1,4,6
-1,-3,0,5,0,5,4,-4,5,-5,-17
-3,2,-5,-1,-1,5,-3,3,5,-4,139
1,3,2,-5,0,-1,-1,5,-2,0,-5
0,1,3,-2,-3,-4,-4,-3,-5,5,-54
4,1,-3,3,-5,2,-3,-2,4,0,-63
1,-2,-3,-4,-3,-5,1,4,5,-4,-30
2,-4,0,5,2,5,4,-2,0,3,2
2,-2,0,-5,-5,1,-5,-4,-3,-3,21
3,5,4,4,0,3,3,5,5,-4,28
5,2,-3,-2,0,0,2,2,0,2,16
-5,3,5,-5,-3,-5,-3,2,-4,3,-160
-1,1,5,-5,-2,2,-3,2,-2,-3,-66
1,-1,3,-5,3,-4,3,5,-5,5,-103
-2,2,5,4,-5,-1,-1,-2,5,-2,41
2,-2,0,1,-5,0,3,-1,-2,5,-16
-3,3,-1,3,-5,-5,-4,0,5,3,88
-4,-1,-4,3,5,4,3,0,0,-4,76
3,1,-3,0,-2,0,1,-1,-5,-3,-12
-3,-3,3,1,4,-4,-1,0,1,-5,59
-1,-3,-2,-2,-5,-1,5,3,-1,1,19
-4,5,2,4,0,4,1,4,-4,2,20
-4,1,-1,1,-5,5,-2,3,-4,-3,-47
-1,4,-4,5,-3,-4,3,2,-4,4,64
-2,-1,1,1,2,-2,-5,-3,3,5,19
-5,1,0,4,1,-3,-1,-4,3,0,7
-3,-5,-3,5,4,5,2,-1,4,0,-4
-2,-2,3,-5,-3,2,0,-5,5,0,-17
-1,4,3,0,4,5,2,3,2,-5,-63
-1,-3,-4,1,-4,-2,-4,1,3,1,27
-1,-3,-5,0,4,3,2,-3,5,5,-70
-1,3,-3,1,1,-4,-5,5,-1,2,9
4,-5,-1,4,-4,-3,3,-4,5,-2,42
-4,-1,4,-5,3,-2,4,-5,0,-4,10
4,-5,-5,3,2,0,-3,-1,-1,-2,-23
-2,-5,-1,2,-1,-3,-3,5,-4,3,-4
0,4,-2,-5,3,-3,4,-5,1,-4,-23
5,0,-5,2,-4,1,-3,4,-5,4,41
5,1,1,-3,-1,1,5,-5,5,-3,123
4,-1,3,4,-4,3,5,-4,-3,1,-55
0,2,-1,4,-2,3,0,-2,3,-4,2
3,-5,-1,1,5,-4,4,-1,2,2,-4
-3,0,-2,4,-4,3,-1,4,2,-1,-8
5,3,-1,1,0,3,-3,2,4,-3,-37
0,-4,-2,5,3,-3,1,4,-1,-3,-37
0,2,-5,-4,2,2,-4,-2,5,5,-26
4,4,-5,-3,-1,4,-5,2,5,4,-153
4,-5,2,-3,-2,-5,4,-4,-3,-1,-54
1,2,-5,-1,5,1,-1,-3,-5,2,7
4,0,0,1,-2,-1,3,0,3,2,38
5,2,1,-2,2,-4,0,-3,0,5,-20
5,1,1,1,2,3,4,-2,0,-3,3
5,2,-3,-4,-5,0,-2,4,-4,-2,62
