rows,1000
columns,7
x1,x2,x3,x4,x5,x6,F14
0,2,-4,-2,-3,2,inf
3,0,-4,2,-5,1,inf
5,4,5,0,3,1,inf
-2,-4,-4,-5,5,-2,-25.0
1,1,0,4,3,4,inf
-3,5,-5,-3,5,-5,25.0
-1,4,-5,-5,-5,-4,-80.0
-5,0,0,-3,-5,-5,inf
2,3,2,-3,1,0,-0.0
3,-3,2,-3,3,-3,-13.5
1,-2,5,-3,2,5,12.0
-2,1,-4,3,-2,1,-0.75
-5,2,-2,0,0,0,inf
-5,4,-3,5,1,1,1.3333333333333333
2,1,-5,-5,-5,-5,12.5
1,-5,0,2,-3,2,inf
0,-3,-3,-4,-2,0,inf
-2,-2,-3,1,-2,-1,-0.6666666666666666
-3,1,2,-1,0,1,0.0
-3,2,-2,-4,-2,-5,-13.333333333333334
-3,-4,4,0,-1,-2,inf
-5,-1,5,-2,-4,-2,-0.64
1,-3,2,1,-1,-1,-1.5
5,3,-1,-2,-5,-1,6.0
1,-1,-1,-5,-5,5,125.0
4,-2,-3,-1,-2,1,0.3333333333333333
4,3,3,1,-1,0,0.0
-1,-3,-5,1,-1,-5,-3.0000000000000004
3,1,3,0,-1,4,inf
3,1,-1,-1,1,1,0.3333333333333333
5,-2,2,-3,1,-1,-0.6000000000000001
2,-2,-3,0,3,3,inf
-3,0,3,-5,2,-4,inf
-5,-5,-3,-2,3,-1,-2.0
-1,2,-4,-4,1,4,-8.0
-1,0,-4,-3,5,-1,inf
4,-2,-5,-2,-3,3,1.8
3,-3,2,0,4,2,inf
-4,-5,-3,5,1,2,-4.166666666666667
-5,3,-5,-1,2,4,-0.96
-1,-2,-1,3,-1,-1,-6.0
4,5,3,-3,3,-3,11.25
-3,4,-4,4,-4,1,-5.333333333333333
5,-3,-5,-3,-4,4,5.759999999999999
4,-2,5,0,1,-3,inf
0,5,3,1,-1,-5,inf
3,1,0,5,-3,-2,inf
3,3,-4,-3,0,5,0.0
4,3,2,-4,-5,-4,-30.0
2,0,-5,-3,3,4,inf
3,5,4,0,0,-4,inf
-4,-2,0,3,-2,-4,inf
-4,-4,-1,0,-2,-4,inf
3,4,-5,-3,3,3,7.2
5,0,-1,1,5,-1,inf
-5,-4,2,2,-1,-2,1.6
-1,2,-1,1,5,-3,-30.0
3,-1,1,1,-1,-3,-1.0
1,-3,2,-5,-3,-2,45.0
-4,4,-2,-4,0,-3,-0.0
-3,-2,-2,-5,2,-4,-13.333333333333332
-1,5,-5,0,5,-4,inf
3,-5,-1,0,0,2,inf
1,3,-4,0,-3,0,inf
0,-4,-3,-2,1,5,inf
-3,-4,5,-2,4,1,-2.1333333333333333
-1,-5,-5,0,1,-5,inf
-1,-2,-2,-2,-4,-5,40.0
-2,0,-4,4,3,2,inf
4,1,2,0,-2,-5,inf
-3,-2,-5,-4,1,4,2.1333333333333333
-4,-2,5,2,5,3,3.0
-5,1,-4,5,-4,4,-4.0
-3,-4,5,5,2,0,0.0
-3,-2,1,-3,-4,0,-0.0
-1,4,5,5,4,0,-0.0
5,1,4,-3,-4,-4,-2.4000000000000004
-2,-3,4,1,2,0,0.0
-1,1,1,1,-4,4,16.0
3,1,-2,2,2,-3,2.0
0,4,4,-1,3,-4,inf
0,2,3,-3,0,-3,inf
0,5,-4,2,-5,0,inf
-5,-3,0,-1,-3,1,inf
-2,-3,-4,5,-5,3,28.125
2,0,1,2,-1,0,inf
2,4,-2,-4,-4,-3,48.0
-2,1,1,2,4,-1,4.0
-4,3,5,1,-1,2,0.30000000000000004
2,-4,3,-2,-5,-1,6.666666666666667
0,-1,-3,0,-1,5,inf
3,0,-2,-4,5,2,inf
1,-1,-3,-2,2,0,-0.0
4,2,-5,-1,-5,1,-0.5
-4,-3,2,-3,0,-4,-0.0
0,0,3,3,5,-2,inf
2,-4,-4,2,1,-2,-2.0
4,-1,3,0,4,2,inf
3,2,-5,-3,2,2,1.6
-5,1,-4,5,5,5,6.25
1,2,4,4,-3,-4,24.0
-2,1,2,0,5,-5,inf
-3,2,-3,-4,5,3,-13.333333333333334
0,3,3,0,0,-3,inf
1,-4,3,-1,4,-5,-26.666666666666668
5,2,-3,3,1,1,-0.4
5,5,5,5,-2,-3,6.0
-5,-4,2,5,5,-3,-30.0
-2,4,0,5,1,3,inf
-1,-5,0,-4,-3,-2,inf
1,4,1,-1,-1,5,20.0
4,3,2,0,-3,-3,inf
-2,1,-1,-1,-1,-2,-1.0
-2,-4,-4,-2,-3,3,-9.0
4,3,1,4,-3,3,-27.0
0,-3,5,-5,1,2,inf
-2,2,-1,-1,1,4,-4.0
-3,3,-5,1,-3,0,0.0
1,5,-5,2,1,-3,6.0
-5,1,5,2,0,3,-0.0
-5,-2,5,0,5,1,inf
4,2,4,-5,-4,3,7.5
4,-5,-5,-2,-1,-2,-1.0
1,2,-3,2,2,-5,13.333333333333334
2,4,4,-2,2,4,-8.0
0,-1,4,-2,4,1,inf
-5,4,0,-5,-4,5,inf
-5,-4,4,2,5,0,0.0
1,0,2,-4,-4,4,inf
5,1,-1,-3,-1,0,0.0
4,2,4,-3,3,3,-3.375
-2,0,2,-4,4,-2,inf
-5,1,5,0,-5,2,inf
4,5,3,0,-3,-5,inf
3,2,-4,0,2,5,inf
4,-2,5,4,5,5,-10.0
2,3,3,-5,-5,-3,-37.5
-4,1,-1,5,1,2,2.5
1,-1,-5,5,3,3,9.0
0,1,0,4,-2,2,inf
-3,4,-4,-2,4,-4,10.666666666666666
-3,4,-1,-4,-1,2,10.666666666666666
1,1,1,1,-2,0,0.0
0,-5,0,0,0,-4,inf
0,1,5,-5,5,2,inf
0,-2,-3,-2,5,-2,inf
4,0,0,-1,2,-3,inf
0,5,3,-3,2,3,inf
-3,5,5,-2,4,-4,-10.666666666666666
0,1,3,-4,1,4,inf
0,3,-4,0,4,-5,inf
4,-4,2,-3,0,-5,0.0
-5,-4,-2,-4,4,0,0.0
-1,0,0,5,0,5,inf
-1,-4,-3,5,-2,-4,-53.333333333333336
4,5,4,-1,-3,4,3.75
-5,-4,5,2,-3,2,-1.92
2,3,1,-5,3,-1,22.5
5,-5,-5,2,2,5,4.0
1,-2,0,-4,-1,-5,inf
5,-3,5,2,4,-5,4.8
-3,-3,-3,-4,4,1,5.333333333333333
4,2,0,-4,2,-1,inf
2,-1,1,-3,2,-4,-12.0
5,-2,3,1,-4,-3,-1.6
-2,2,-1,3,-3,3,-27.0
-5,4,0,2,5,-1,inf
3,-4,1,-3,-5,4,-80.0
-2,-4,-2,4,-1,-4,-16.0
1,4,5,4,0,0,0.0
-4,-1,4,-2,-3,0,-0.0
-3,-2,1,4,5,-3,-40.0
-2,-5,3,5,2,-3,-25.0
2,-5,1,5,-4,3,149.99999999999997
1,-5,-4,-3,5,4,-75.0
2,4,4,-3,-4,5,30.0
4,2,-1,-1,2,-3,-3.0
0,5,4,1,2,0,inf
1,-4,3,3,-1,2,8.0
5,2,0,-3,2,-3,inf
-1,-3,1,5,-5,0,0.0
0,-1,-3,-1,5,5,inf
3,-4,1,2,-2,-3,-16.0
4,-2,5,1,-5,2,1.0
-4,-3,-3,5,2,-2,5.0
-2,-5,-1,5,-2,-5,-124.99999999999997
4,5,-2,-4,-5,-4,50.0
3,-2,5,-3,-5,-5,10.0
-1,-2,-2,4,1,-4,16.0
-5,-4,3,0,2,-3,inf
5,-2,2,1,-3,-2,-1.2
-3,0,5,-1,0,-4,inf
-4,-5,1,4,4,5,100.0
1,-5,5,-4,-3,-5,60.0
0,3,1,2,5,3,inf
-5,-2,3,0,-2,4,inf
-5,4,1,-3,0,2,0.0
-4,5,2,0,2,-5,inf
-2,1,0,2,-2,4,inf
-1,-1,4,-4,-1,5,5.0
-3,-4,1,-5,0,-4,-0.0
0,5,-5,0,-5,4,inf
5,-2,1,0,-5,2,inf
-3,-3,4,4,0,3,0.0
1,3,1,-1,-4,4,48.0
-1,2,-3,-5,-5,4,66.66666666666667
-4,3,3,1,1,3,-0.75
0,-1,-4,5,5,5,inf
-1,-2,-4,4,-2,5,20.0
-2,-3,4,5,-3,-1,5.625
1,-5,0,3,1,-4,inf
0,4,-2,-1,3,1,inf
-3,-4,0,-3,2,2,inf
4,5,-3,-2,-5,-1,4.166666666666666
4,-3,5,0,0,1,inf
-2,1,1,-4,4,1,8.0
-5,2,2,-1,0,3,0.0
-5,0,5,0,-3,-2,inf
-4,4,-2,0,-1,3,inf
-5,2,2,-1,-4,5,-4.0
4,-2,0,5,-1,-1,inf
3,4,4,-3,-1,-1,-1.0
1,-1,2,-4,-3,3,-18.0
3,-2,2,-3,1,-2,-2.0
4,2,-5,0,1,2,inf
-4,5,-2,-2,-1,5,6.25
-4,0,-3,4,1,-5,inf
0,2,1,4,4,-1,inf
4,-5,0,5,3,-2,inf
3,-5,-3,0,-5,5,inf
-4,3,2,-2,5,-5,-18.75
-3,3,-5,3,-1,-3,1.7999999999999998
0,-3,4,-4,-5,-4,inf
-3,-3,-5,-3,1,3,1.7999999999999998
4,1,-4,5,1,-4,1.25
-3,-5,5,2,-3,2,-4.0
3,1,3,2,5,-2,-2.2222222222222223
2,1,-3,2,-5,-5,-8.333333333333334
2,-5,-2,5,-1,1,-6.249999999999999
2,4,-4,-1,-4,0,0.0
5,-1,-5,-4,2,4,-1.28
-2,-3,0,5,5,-3,inf
2,-1,4,0,0,-2,inf
4,1,-5,5,5,-3,3.75
0,-2,0,-3,3,3,inf
2,3,4,-3,-3,-1,-3.375
2,-2,5,-3,-3,-1,1.7999999999999998
3,-2,2,-4,3,4,16.0
-1,4,-5,0,1,-1,inf
0,-3,5,5,2,4,inf
-1,-2,-2,-1,3,2,6.0
1,2,3,0,-2,3,inf
-5,4,3,-1,-4,3,-3.2
-1,3,0,-5,5,-4,inf
0,2,3,-2,0,-5,inf
-2,2,1,-4,0,4,0.0
-4,-3,-1,0,2,-2,inf
-3,3,3,4,2,3,-8.0
-5,1,0,4,4,-1,inf
-5,-4,-1,-4,0,5,0.0
1,-1,4,0,2,-4,inf
-3,5,-1,-5,-1,5,41.66666666666667
4,-5,-3,0,5,5,inf
-2,0,0,-5,2,-5,inf
4,5,-2,5,1,-4,12.499999999999998
-2,-4,4,-1,0,0,-0.0
4,3,-4,-5,5,-2,-9.375
1,-1,-3,0,-3,3,inf
-5,-1,1,4,0,4,0.0
3,-5,5,-3,0,-5,0.0
-1,5,-3,-5,1,-4,33.333333333333336
-4,1,1,3,-4,-5,-15.0
-1,-3,-5,1,5,-5,15.000000000000002
4,4,-2,0,-1,-5,inf
-5,-2,-4,2,-5,-3,-3.0
4,-2,-2,-2,3,0,-0.0
-4,-1,0,-2,4,-5,inf
-5,5,4,-3,2,-3,-4.5
-2,2,5,3,1,-4,2.4
4,1,3,-2,3,-5,2.5
-5,-2,1,-1,4,-5,8.0
5,1,2,1,5,-4,-2.0
-4,-2,-4,-4,0,-1,0.0
