rows,1000
columns,11
x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,F20
-4,2,-3,-3,-2,1,2,-4,5,-1,-0.46666666666666656
-1,1,-5,4,1,-1,5,2,3,-1,0.08333333333333326
-5,0,0,-2,-3,3,1,-3,-4,-2,-0.7833333333333332
5,-2,3,-1,-4,-3,5,-4,-2,2,-1.6
5,1,-2,4,0,1,4,-1,-2,-4,0.4500000000000002
-5,-2,4,1,-4,-5,-1,5,2,0,-0.19999999999999996
1,2,3,0,-5,2,0,-2,1,1,3.6333333333333333
-1,-1,3,-3,-3,-2,-4,2,5,-4,-2.6333333333333333
0,0,1,-5,4,-3,0,3,2,1,2.55
4,0,-4,3,4,0,1,-3,-4,1,2.0
1,0,-1,5,2,2,-2,0,-4,3,0.7833333333333332
0,-5,2,-1,5,4,-3,0,1,1,1.4166666666666667
-4,-2,2,4,2,-4,1,4,-3,4,1.4166666666666667
-2,0,-5,4,4,-4,-5,5,3,-2,-0.6166666666666666
1,-2,4,3,-4,-3,-3,2,1,2,2.1666666666666665
1,1,-5,4,-4,-3,-4,3,-4,4,1.5499999999999998
3,-1,3,4,-4,-5,2,4,1,1,2.216666666666667
-4,-1,-4,-3,1,-1,-2,-4,-1,1,-2.583333333333333
-1,-5,3,-1,5,4,-5,4,-3,-3,-2.033333333333333
4,2,-4,-1,2,3,0,-3,-3,1,0.6666666666666667
1,5,3,-3,3,4,4,-1,0,-4,0.7833333333333332
-5,0,-4,3,-4,5,5,-4,-3,2,-0.050000000000000044
-5,-1,-5,2,-4,-1,5,-5,3,2,-1.3166666666666667
-4,0,-3,0,-3,3,-5,5,-4,-4,-1.0833333333333333
3,-5,-3,0,-3,2,1,-2,2,-2,0.4666666666666667
3,1,1,4,-4,-4,-4,1,4,0,3.083333333333333
-2,5,5,-4,-4,-3,-4,4,-1,5,-1.7333333333333334
2,2,1,4,5,0,-4,5,1,-5,3.2
-2,-1,-4,0,5,2,5,4,-2,2,-0.6000000000000001
0,-1,2,1,4,0,1,-4,3,-1,0.8333333333333333
0,4,3,3,0,-4,3,4,0,3,1.583333333333333
-4,4,0,0,2,-5,5,3,4,-3,0.75
-3,5,-4,-1,2,-4,-3,5,-2,3,-1.4333333333333333
2,5,3,1,2,-4,-4,3,-3,-1,1.0333333333333332
-5,-4,0,5,1,3,1,-2,-3,4,1.4999999999999998
-1,5,-2,1,-3,5,-4,1,-5,4,0.36666666666666664
-3,-5,-4,0,-1,2,-5,2,-2,-4,-1.7333333333333332
5,-1,0,-5,2,-3,2,2,5,4,0.6166666666666667
0,3,-3,5,-5,-2,2,-3,1,4,0.9166666666666667
-4,-1,-4,0,4,5,-2,-1,-1,2,-3.05
3,-4,-5,1,-2,2,1,-1,2,-3,1.05
1,2,-2,1,4,2,5,1,4,4,4.45
-4,4,0,1,0,3,4,0,5,-1,0.7833333333333332
-1,4,-1,3,-2,5,-2,-3,3,-4,-2.466666666666667
-3,4,-5,-1,4,-2,-1,-3,3,1,-1.5333333333333332
-1,3,5,2,1,2,4,-4,-5,-5,1.1333333333333333
2,-3,2,5,-1,1,-2,-5,1,5,1.3666666666666667
1,-5,5,5,5,-1,4,0,-1,3,-0.016666666666666774
4,1,5,4,2,-1,4,-4,2,2,2.2
-2,0,-1,-5,-5,1,-2,-3,-5,2,-1.4333333333333331
2,-1,5,-3,-3,-1,-1,0,-1,2,-3.466666666666667
-2,5,-5,-2,-1,2,2,-1,1,3,-0.6666666666666667
-3,0,-3,2,3,3,-2,-5,4,0,0.04999999999999999
-4,-4,-5,-1,5,-5,-2,0,-3,4,-2.2833333333333337
1,-4,2,3,2,5,0,-4,4,0,2.283333333333333
4,3,-2,3,-5,-1,1,4,-3,2,0.6333333333333333
-2,1,3,-5,-1,-1,4,-1,-1,2,-2.6166666666666667
-4,-4,-5,5,-4,-3,-4,-5,3,2,-0.7
-2,0,1,1,2,5,-2,4,3,1,3.2833333333333337
-3,2,-2,0,1,2,0,0,-5,0,0.9666666666666668
5,2,-1,-1,0,4,-5,-1,0,1,-1.25
4,2,3,-2,-1,-3,1,-2,2,0,0.25
0,-4,-3,-1,5,0,1,4,3,-4,-0.04999999999999999
-3,-3,-5,2,3,1,-2,-2,1,2,1.4666666666666666
0,1,5,1,3,-5,4,1,0,0,3.5833333333333335
-3,4,-2,1,0,-3,-3,0,-4,-5,-0.7
3,5,2,5,-2,2,3,2,-5,-4,1.6166666666666665
3,3,-4,4,-2,-3,-1,1,-1,4,-0.9166666666666667
4,5,0,3,-3,-5,3,-5,2,3,1.2166666666666666
-5,5,0,3,3,-5,5,2,0,4,1.4166666666666665
2,2,2,5,3,-1,5,3,0,0,1.5666666666666664
-5,2,2,-5,4,4,-1,4,3,-3,0.35000000000000003
-5,5,1,5,-4,-4,3,4,-2,2,1.2833333333333332
-1,5,-3,5,3,2,-4,5,2,5,0.5499999999999999
5,-4,4,-3,3,-5,2,-1,2,0,0.0
-2,4,1,5,5,-1,-3,0,-4,0,-0.4333333333333334
-5,-4,3,0,2,-1,3,-2,4,3,-0.20000000000000012
2,-4,5,4,0,0,0,-4,4,3,1.0333333333333332
-4,5,-3,5,2,5,0,-3,1,1,2.1833333333333336
-4,2,-3,1,-1,1,1,3,-5,3,2.3833333333333333
1,2,3,-3,-5,1,-2,-1,-5,-3,0.26666666666666655
-4,4,-5,-1,-5,3,-2,-2,3,5,-1.5333333333333332
4,5,4,-1,-2,1,-5,5,-5,-2,-0.5
-4,-1,2,3,3,4,-3,4,3,-1,-0.5833333333333334
4,-4,1,5,-3,-2,2,-2,1,-5,1.1666666666666667
4,-4,-3,-1,-3,-3,0,-4,1,4,-1.0
-3,3,-1,1,3,-3,1,-4,1,-2,1.25
1,1,-5,-5,0,-5,1,0,5,-3,2.266666666666667
-4,-5,5,-3,-3,-1,2,-3,3,-3,-1.7499999999999998
0,0,3,-5,2,-3,0,5,-1,5,-0.3
-3,-5,0,-3,-2,-5,-5,2,-3,-5,-1.7999999999999998
5,5,-2,3,-5,-4,-2,2,0,1,0.7833333333333333
-1,-5,0,2,3,3,4,-2,-5,4,-0.23333333333333334
3,5,2,4,3,1,-4,-1,-3,1,2.033333333333333
3,-1,0,-1,-5,-5,0,-3,2,-5,-2.1000000000000005
2,4,-5,-5,-4,3,0,2,-3,1,1.6
2,2,-2,-1,-1,3,-3,-5,-1,-1,-3.7
3,-3,3,4,4,4,4,2,-5,3,1.9666666666666666
1,2,-5,1,-4,-3,3,1,-2,-1,1.5499999999999998
-2,0,4,4,-2,-5,3,2,-4,-5,-0.31666666666666665
0,2,-1,-2,5,-4,-5,-1,1,-4,-1.5
1,4,-3,0,-1,-3,5,0,-5,4,-0.16666666666666657
0,-2,1,-4,-1,2,-1,0,5,-2,-1.55
4,-3,5,-4,-2,-1,-1,3,-3,2,-2.1333333333333333
-3,3,4,0,3,-3,-1,-3,-5,2,-0.7833333333333332
-5,-1,1,0,-5,-3,-2,1,1,-5,0.5666666666666667
-4,-2,3,-3,-5,3,-3,3,-4,5,-0.6666666666666667
-5,5,-2,-2,-2,2,-1,3,-1,5,-2.466666666666667
0,-3,-2,2,-5,4,2,1,0,-1,0.21666666666666679
-1,-5,-5,5,4,-1,-5,3,5,4,-1.3666666666666667
2,3,4,5,-3,-3,-3,1,5,-5,1.2833333333333334
-1,-5,-1,1,-5,-2,3,-3,-4,5,-1.9500000000000004
4,2,-5,0,1,0,-2,3,0,5,1.5833333333333333
0,-2,-1,4,-4,-5,5,0,1,-4,-0.75
-3,-2,2,-4,3,5,2,2,3,-3,0.9500000000000002
5,5,-1,-2,3,4,2,-5,5,-3,-0.35000000000000014
2,2,5,1,4,-1,-5,4,3,5,2.0333333333333337
5,2,-4,-3,-1,0,0,2,1,-4,0.3666666666666667
-1,-1,-2,3,3,-2,4,4,0,-5,-2.033333333333333
2,4,-4,0,-2,0,-2,5,-4,4,-0.30000000000000004
5,-5,-4,-2,4,-2,-5,-4,2,-4,-1.2
-4,-4,0,2,1,3,-4,1,-4,1,2.833333333333333
-2,-2,-2,4,5,-1,-5,-4,1,-2,-2.0
-2,3,1,3,-1,-3,1,1,3,3,2.5
1,-2,4,-5,-4,-4,-1,5,-2,-1,-2.25
4,-3,2,-2,1,4,-4,1,2,-2,1.916666666666667
2,-1,0,1,1,-3,-5,-5,1,-4,1.5166666666666668
5,4,1,3,-3,3,2,-1,-2,-1,-0.21666666666666679
5,-5,-3,2,-2,-2,0,-1,0,5,-1.6333333333333333
2,5,-3,-4,-2,4,2,3,3,3,1.3666666666666665
3,-1,3,4,1,1,-2,3,1,0,2.75
2,-3,-2,2,-1,-2,-2,4,-3,-5,-2.1166666666666667
-4,-4,5,2,-1,-1,-3,1,1,0,-0.1333333333333333
1,3,-1,-3,-2,-1,4,-1,-5,-5,-2.6500000000000004
1,-4,2,1,-2,0,1,-5,-5,5,2.55
-3,0,5,2,-2,5,4,-2,-2,5,-0.48333333333333334
-1,4,2,-4,5,4,-5,0,-2,-5,-0.95
-5,4,-4,2,0,4,1,0,-1,0,0.55
-3,2,3,-2,5,0,-3,0,5,-5,-0.1333333333333333
-3,2,-2,-3,5,-3,5,0,-4,3,-0.5166666666666666
1,-5,4,3,-4,1,-3,2,-3,-1,0.9666666666666666
1,4,-1,4,5,5,-5,-4,4,-2,0.19999999999999996
-2,3,3,3,4,-4,1,2,-1,-5,0.8
3,3,-3,4,-2,-4,-3,2,5,-5,0.0
5,-4,0,-4,-3,1,5,-1,3,5,0.09999999999999998
-1,2,2,1,4,5,-3,-2,2,2,1.6166666666666667
5,-1,-2,1,-4,-4,-2,4,1,4,0.19999999999999996
-5,5,2,-1,4,-4,5,1,-1,-4,-0.55
-2,5,1,2,-5,5,-3,0,-2,4,0.6166666666666667
-4,4,4,-3,0,2,1,3,5,3,2.283333333333333
3,2,-1,2,5,4,-3,0,5,-4,0.3999999999999999
3,-2,0,3,5,-4,-1,4,2,-1,-1.1333333333333333
4,5,-2,0,0,4,1,-5,3,-3,1.0
-5,0,0,4,2,0,4,4,1,5,2.25
2,2,0,4,0,5,-1,1,5,3,1.9833333333333332
1,0,5,-3,1,5,1,-5,-3,5,2.7333333333333334
1,-5,0,0,-5,-5,-2,-2,3,-1,-1.2666666666666666
-2,-5,3,-2,2,-3,3,0,-2,-2,-1.3666666666666667
1,3,3,5,1,1,-3,1,3,-4,4.616666666666666
-4,0,-4,0,5,3,4,1,1,2,2.783333333333333
-5,-1,-1,3,3,5,-3,-5,1,1,0.13333333333333308
-5,0,-4,-1,-4,-1,3,4,-2,-3,-2.95
-5,-3,1,-2,-1,0,4,4,5,4,-0.0833333333333332
1,-5,4,5,-2,-1,1,-3,1,-2,0.9166666666666667
4,3,-2,0,3,-5,-5,-2,2,4,0.26666666666666655
-5,-3,0,-4,4,0,-4,0,2,-1,-1.2833333333333332
-5,4,0,-1,-5,-1,1,-1,1,5,-0.95
-5,3,0,-3,-3,5,-1,-5,-2,-3,-2.3666666666666667
-1,2,1,-3,2,2,2,2,1,-5,2.966666666666667
-1,-2,-5,2,-4,3,-3,1,-3,-5,-0.9833333333333332
3,1,3,5,0,-2,-4,-2,0,1,1.6166666666666665
2,3,5,3,0,4,-5,4,-2,-3,0.8333333333333333
-5,3,-1,-1,3,-5,-4,-4,-2,3,-2.4
3,5,4,-1,4,-3,-3,-1,5,-5,-1.6333333333333333
-2,-3,-3,5,2,-3,0,3,0,-4,-0.7166666666666666
1,-4,4,-4,-2,-5,-3,0,1,2,1.2166666666666668
-1,3,5,-1,0,3,4,3,-4,2,-0.30000000000000027
-3,2,-1,-2,2,4,1,1,-5,4,1.4666666666666668
1,4,5,3,2,5,-2,0,-3,-1,0.6500000000000001
4,2,0,-4,-4,-4,3,5,2,3,1.3666666666666665
4,3,4,-4,4,0,1,-5,5,-2,1.3333333333333333
-1,1,0,5,-2,-2,-3,1,-5,4,-0.08333333333333331
5,-2,-4,3,1,-1,2,-3,-2,-2,-1.05
-3,4,-1,0,4,-1,-3,4,2,2,-0.9166666666666665
4,3,1,1,-4,2,-3,2,1,-4,3.7499999999999996
-5,1,0,0,5,4,-3,-3,-3,0,0.25000000000000017
0,5,-4,5,2,-2,2,0,-5,1,1.45
-3,-1,-4,0,-3,1,-2,5,0,-2,-1.7166666666666666
-5,-5,1,3,-1,-4,2,-5,-5,4,0.033333333333333326
3,0,3,3,-5,-4,2,3,4,2,2.1333333333333333
-4,-4,-3,5,0,-2,4,-1,3,2,-1.05
1,0,-3,-2,3,-4,-2,-3,-5,1,0.21666666666666679
2,5,0,0,2,4,-4,-3,1,-4,1.6166666666666667
2,3,-4,-5,2,-3,-1,-4,0,0,-0.7
5,-5,-3,3,5,-3,1,1,3,-2,1.7000000000000002
-2,2,-2,-2,3,-3,-1,-4,5,4,-1.7999999999999998
4,1,-4,-5,-3,1,-3,5,-1,-5,0.13333333333333347
3,4,0,2,4,2,3,-4,-2,0,1.4166666666666665
0,-4,4,3,1,3,5,-3,4,1,2.783333333333333
3,3,-2,3,0,-1,0,-5,-3,5,-0.8333333333333333
-4,-3,2,4,5,5,-1,-2,0,2,-0.43333333333333324
-4,2,1,5,5,-2,-5,1,-3,3,1.95
3,-4,5,-5,-1,5,-4,-1,5,-5,-1.9666666666666668
0,3,2,5,-1,5,0,3,-1,0,-0.43333333333333346
1,1,-5,1,5,0,0,1,0,4,4.25
-1,-1,-3,-5,-2,-2,5,2,-1,1,-2.8333333333333335
1,2,-2,2,1,-2,5,1,-5,-5,2.8
4,2,3,-4,-1,1,2,-2,1,-3,1.5
0,-1,2,-2,1,3,3,-3,-2,-3,-0.5
0,-4,0,0,5,-2,3,1,1,-5,1.5833333333333333
-2,5,-5,5,4,0,-3,-3,-5,1,0.08333333333333348
3,-2,-1,5,-2,-4,4,5,2,0,-0.7666666666666668
-4,-3,-2,-1,-1,5,-3,-4,0,5,-3.266666666666666
1,2,4,4,-5,5,3,1,-3,1,4.0
4,3,3,4,4,3,2,0,3,-1,1.5833333333333335
1,3,4,-2,-4,-1,3,0,5,-3,0.03333333333333327
1,5,-5,-1,-2,5,-2,5,3,-4,-0.5166666666666668
0,3,-2,-5,-4,3,0,-2,3,-2,-0.9500000000000002
-2,-5,5,1,-1,-5,4,1,0,-4,0.30000000000000004
1,2,0,-2,-1,4,0,-1,-3,-1,-2.083333333333333
-5,4,0,3,2,5,-4,-4,-5,-1,-0.6166666666666667
-3,0,-5,1,5,-2,3,5,1,2,2.2
5,0,-2,2,-5,-4,2,3,2,5,1.2833333333333332
5,-5,-1,3,2,-3,-5,5,4,1,0.75
4,3,4,-2,-4,-1,2,-3,5,4,-0.30000000000000004
2,3,-1,3,1,2,4,-1,4,-3,0.8333333333333333
2,-1,0,4,1,1,5,-1,-1,-3,-0.38333333333333336
0,3,-1,-1,-1,-5,-1,0,-2,4,-4.116666666666667
3,4,-1,2,1,0,-2,0,2,-2,0.5833333333333333
4,4,-5,2,2,1,4,2,-5,3,3.183333333333333
-4,-1,3,-4,2,0,3,1,0,2,1.1666666666666665
-5,-1,-3,-1,2,-3,-1,4,2,-4,-2.8666666666666667
-3,0,4,-3,-3,2,-1,4,-5,1,-0.19999999999999996
4,-4,-4,-3,0,-3,3,-1,-1,-4,-2.833333333333333
-1,-5,-1,-1,-1,-1,3,-3,0,-4,-5.45
-5,0,-5,2,4,0,3,3,3,-3,1.0166666666666666
0,-4,5,4,4,-3,3,4,-4,-4,0.19999999999999996
-2,-3,-4,-4,-3,-5,-3,-4,-2,-5,-3.15
1,2,4,3,-5,0,-2,5,1,1,3.5833333333333335
-2,-1,4,-3,3,5,5,-4,-3,-3,-1.7666666666666666
4,5,-5,2,-4,3,-3,0,-2,2,0.49999999999999994
5,2,2,-1,-1,-2,3,-5,-4,-5,-1.6166666666666667
2,-3,-5,-2,-5,2,-5,-4,-5,4,-0.6333333333333333
4,-1,0,-5,4,4,-5,-2,3,-1,-1.8166666666666667
4,1,-3,2,-3,-5,3,-5,3,-3,1.0166666666666668
1,2,0,1,3,-3,-3,-3,-3,5,1.7
0,2,1,5,-4,3,2,4,-1,2,2.033333333333333
5,-1,-2,3,-3,-3,-1,0,3,-4,-2.55
2,-4,5,-2,-3,0,-1,-3,0,2,-1.2166666666666666
-5,0,2,-5,-1,2,-1,2,3,-5,-0.7666666666666666
3,0,-5,3,-3,-3,-4,4,5,-5,-0.2
-3,-3,1,5,-4,-4,-2,-5,-2,-4,-1.4166666666666665
5,-2,2,-4,2,-5,1,4,-5,-1,0.30000000000000004
0,2,3,0,-3,-4,-3,-5,-1,-3,-1.6166666666666667
1,3,2,-5,-3,4,-3,1,0,-5,2.0166666666666666
3,-4,5,-3,-1,2,-1,1,-2,2,-0.55
-5,1,-4,-2,4,3,4,1,-4,-2,1.1333333333333333
-2,4,-4,3,1,-2,-2,3,-1,5,-0.6333333333333335
2,4,-1,-4,-2,0,4,-2,1,0,-0.25
-4,4,-5,-5,-4,2,-2,-1,2,2,-0.6499999999999999
2,-3,3,3,1,-2,3,-4,-2,4,1.1666666666666665
-5,1,-3,0,5,3,3,3,-1,-5,0.4666666666666665
1,-4,-2,-1,-5,4,5,4,-1,4,-1.0
-1,0,-3,5,4,3,1,-4,3,0,0.5333333333333332
3,2,-4,3,-2,-3,4,-3,3,3,0.6666666666666665
-2,2,3,-3,2,-2,-3,-2,-5,-4,-1.2833333333333332
1,3,-3,5,0,4,1,-5,4,-5,2.3
-3,4,3,-5,-3,1,3,-3,-2,-2,-0.2833333333333332
3,0,-4,4,-1,-1,5,-4,2,-3,-1.55
3,-5,5,2,3,5,3,-2,3,5,1.733333333333333
4,5,-3,3,-3,-1,3,5,-5,1,0.44999999999999996
-5,-1,5,-5,2,-5,1,-4,-5,0,-0.3499999999999999
-3,3,-2,-4,-4,0,0,0,-5,3,-0.8666666666666667
1,-3,2,-5,-2,5,5,-3,0,5,0.7333333333333334
2,3,-1,4,-4,-3,5,5,-3,5,-0.23333333333333328
-2,3,-3,-3,2,-5,-2,2,4,-4,-0.5333333333333332
-5,-3,3,3,-4,1,-1,-3,4,-3,-0.5333333333333333
0,-2,3,-4,-1,-1,-1,-5,3,-5,-3.483333333333334
-5,-3,-2,2,-2,-2,1,-5,-5,0,-0.9333333333333331
4,-4,1,5,0,2,5,5,-1,1,2.1
2,2,1,-4,0,4,2,0,5,4,2.95
3,-4,-3,-2,-2,-4,-3,5,-3,-1,-2.966666666666667
-4,-4,-1,3,4,-5,-1,2,1,3,-0.2833333333333334
0,0,3,-4,-1,2,-2,3,-2,0,-1.0833333333333335
1,3,-4,-1,0,-1,0,4,3,3,-1.1102230246251565e-16
4,-5,-4,1,-1,3,-2,-1,-4,3,-1.2833333333333334
3,-5,4,5,4,-5,-5,5,-1,1,0.6333333333333333
3,-3,-1,-5,3,1,1,-5,1,-5,1.7333333333333334
-3,5,-3,-2,4,0,3,-2,-1,0,-1.8833333333333333
-4,3,5,1,5,4,3,-1,5,5,1.4666666666666663
-4,4,5,4,-1,4,3,0,-1,0,-0.9666666666666668
1,-3,3,-4,-1,1,-4,-2,2,-2,0.0
-1,3,-1,4,4,1,-3,-2,-3,-3,-1.6666666666666665
4,5,4,-2,5,4,2,5,-2,-5,0.6499999999999999
0,3,-4,2,1,1,-4,-4,-4,0,1.833333333333333
-2,3,4,-4,3,-5,-2,-4,-4,5,-0.8333333333333335
4,-5,-5,0,0,-5,2,-2,-3,-3,-1.0166666666666666
1,-3,3,-5,3,4,4,-1,-3,-4,0.04999999999999999
5,1,-4,-5,0,3,-1,2,2,5,1.2833333333333332
5,1,4,-5,4,-2,5,3,3,4,2.1166666666666663
3,-3,3,3,-5,-4,0,0,-4,4,0.21666666666666662
-3,-4,5,1,4,0,4,1,1,5,3.316666666666667
3,2,3,1,-5,1,-5,-1,-4,5,1.7166666666666666
2,-1,0,3,1,-5,0,-4,5,0,0.5833333333333333
5,-1,4,3,-3,1,2,0,-1,-3,-0.38333333333333336
2,-4,1,0,-1,-1,1,4,-4,2,0.75
-5,-4,4,3,4,0,-5,-5,3,-3,-0.01666666666666672
0,-5,-5,-1,-3,2,0,-5,2,4,-0.6833333333333331
-4,-2,-1,1,-5,2,5,2,-1,1,0.25
-1,-2,2,1,4,-1,-4,-1,2,-4,-1.75
2,-2,2,1,-4,3,5,-2,5,-3,1.15
4,4,-4,0,-1,0,4,-5,5,-4,-0.75
1,1,1,-2,-1,-5,0,2,-3,5,1.6666666666666667
3,4,-5,-2,-1,3,-1,-3,-1,3,-2.783333333333333
5,-3,2,-2,2,5,2,5,2,2,2.2666666666666666
-2,-3,0,3,-2,4,-5,-3,-5,0,-1.4833333333333332
4,5,3,1,-5,2,3,4,-1,1,2.6666666666666665
4,-3,0,1,-2,1,-4,-5,3,-3,0.9666666666666668
2,1,2,-1,1,2,-3,-2,5,-4,1.6166666666666665
5,-5,0,0,-1,0,0,-4,4,2,-0.5
1,0,-2,0,4,3,1,3,-5,2,2.7166666666666663
-5,4,-2,3,5,-3,-5,1,-1,-3,-0.7833333333333332
5,4,-3,-3,-1,-4,0,2,-5,-4,-1.4166666666666665
-5,-4,-4,2,0,-3,5,-5,3,-3,-0.5333333333333332
4,-3,5,-1,0,0,-5,3,-2,2,-0.75
0,-4,4,0,4,3,-5,5,2,1,2.083333333333333
4,-3,0,5,-1,3,5,2,-5,0,-0.050000000000000044
4,5,0,3,-3,-4,-4,-3,2,-3,-0.21666666666666662
0,0,4,-5,-4,4,-1,-4,-3,-4,-1.7833333333333332
-1,3,4,-1,-3,2,4,0,-5,5,-1.0
-3,-2,5,-5,-5,5,5,5,-5,-4,-0.8833333333333333
-2,0,-2,5,-4,-2,4,-5,-5,-5,-1.9
-1,4,4,-1,-5,4,5,1,1,-5,0.55
-1,5,-2,4,4,0,2,5,-3,-5,-0.6333333333333333
-5,1,-5,-4,0,-4,-3,4,3,-2,-0.1499999999999999
-3,-4,4,-3,3,5,-2,-1,2,0,-1.1333333333333333
-5,0,-5,-4,2,4,2,1,4,3,2.1833333333333336
-3,-2,5,-3,0,2,-1,0,5,4,-1.0166666666666666
1,-3,4,1,1,5,2,2,0,-3,3.7833333333333337
-1,4,0,3,5,1,-3,1,5,-3,1.3166666666666667
2,4,0,-2,0,-5,-5,-2,0,3,-0.3166666666666667
-5,-1,-4,4,-5,5,1,1,0,1,1.8
1,5,5,-4,-3,-4,-5,2,-5,4,0.9166666666666667
2,0,2,1,1,5,-2,0,3,-3,2.7
-4,3,-2,-5,1,1,-5,5,2,3,2.216666666666667
4,0,3,2,-2,-4,5,-1,-4,2,-0.21666666666666679
-3,-4,-2,0,0,-1,-2,-2,-5,-5,-3.4833333333333334
-4,5,5,4,3,-5,-3,-3,2,-3,0.03333333333333349
2,5,5,-3,5,2,-2,4,3,-5,1.15
5,-5,-4,4,-5,4,1,4,4,5,1.75
-4,0,0,-1,5,2,5,-2,5,2,-0.15000000000000013
1,-4,3,3,-5,-1,-1,-3,-5,-4,-1.5666666666666667
1,4,1,4,1,-3,1,-5,1,-1,3.966666666666666
2,-3,-5,4,1,-3,5,2,5,1,2.783333333333333
4,2,-2,4,-4,-3,0,4,-4,5,0.1166666666666667
1,-2,-3,-4,2,1,-5,3,5,4,2.0
-5,-1,2,-5,-4,3,-5,3,-2,5,-0.9833333333333334
-2,-5,-4,-1,-4,4,4,3,3,4,-0.7833333333333337
1,4,-5,0,5,3,4,-1,-5,-3,0.3
-4,2,4,0,3,-2,-5,2,5,1,1.8333333333333333
-2,-4,3,3,3,4,-4,5,1,-3,1.1166666666666667
-2,-4,-1,-5,1,5,4,5,-4,0,-0.55
5,-3,2,1,-2,1,-4,-4,-2,2,1.3666666666666667
-3,-4,2,-4,4,-4,-2,-4,3,-3,-1.0833333333333333
0,-3,-2,1,-2,-3,-5,-1,0,-1,-2.8666666666666663
-5,4,0,-1,3,-5,-1,1,-1,4,-1.5666666666666667
0,2,1,-3,-5,0,3,2,0,4,2.05
2,2,3,-1,3,-5,4,5,4,0,1.1666666666666665
5,3,3,4,1,4,4,-3,2,2,3.283333333333333
1,-1,2,1,4,-3,3,2,1,-1,2.25
4,-3,-2,-1,4,-2,-1,2,-4,-1,-3.583333333333333
0,5,-5,1,-2,3,-3,2,-2,-2,0.0
-4,1,0,2,2,-2,-4,-3,-4,-4,0.16666666666666674
-2,-2,1,1,4,4,-4,5,-2,5,1.15
4,-2,0,2,0,3,-1,2,5,3,0.6166666666666666
-1,3,-2,5,5,3,-5,-5,4,-3,-0.9166666666666667
2,1,-2,-1,4,3,1,-1,2,2,1.5833333333333333
2,-5,3,0,-4,0,0,3,1,-2,1.2166666666666666
5,1,4,5,-3,-4,5,-1,4,-1,-0.4833333333333334
4,-3,1,-5,4,5,5,-5,3,3,1.8333333333333333
-5,2,-5,5,1,-5,2,1,-1,2,2.1
-4,5,2,-2,3,1,2,-1,5,-4,0.7333333333333332
-1,4,-4,-3,4,-2,3,0,0,-2,-1.75
4,-2,2,-4,3,5,2,-5,2,-4,1.0833333333333333
-2,4,5,-2,2,0,-2,3,-4,1,0.5333333333333332
1,-5,3,2,3,-4,4,4,-1,-1,0.21666666666666679
5,-4,-4,-5,0,4,4,-5,5,-4,-0.25
5,-5,5,-2,2,-3,3,0,-2,-4,-0.55
5,3,-5,2,1,2,4,-5,1,-2,2.883333333333333
3,-4,2,0,-3,-3,5,-1,4,4,-0.3833333333333333
5,1,3,5,-4,1,2,-5,-4,-3,2.1999999999999997
3,-3,3,-1,-2,-1,3,1,4,-2,-1.0833333333333337
2,-1,-1,-2,2,3,0,3,1,-3,-0.1666666666666668
-5,-1,-1,4,4,-4,3,1,4,-3,-0.7000000000000002
1,0,2,4,-1,4,5,-4,5,-1,0.1499999999999999
1,-2,-4,1,4,-4,3,-4,5,5,1.7333333333333332
-1,-3,-4,-3,0,5,5,-4,-5,4,-1.7166666666666666
2,-5,5,-2,5,4,-4,1,-5,-2,0.5
-3,1,2,-4,-4,0,1,3,5,4,2.45
-5,1,0,-4,5,-5,1,4,-4,-4,1.3
0,5,4,2,4,-2,-1,5,2,5,0.6
5,2,5,4,3,-5,4,-1,-4,3,0.6166666666666665
-5,4,-3,5,-5,0,-4,2,-3,2,0.13333333333333336
-3,0,3,-5,-5,5,1,-5,0,2,1.1
3,2,-5,2,-1,-1,-5,3,4,4,-0.2333333333333334
5,1,-4,5,-2,-4,-5,-2,-5,2,-1.1102230246251565e-16
5,4,3,5,-4,0,5,-1,-3,-5,-0.6
-4,1,-1,1,-4,4,0,-5,0,-2,0.050000000000000044
5,1,3,0,4,2,5,4,-5,2,3.033333333333333
0,5,0,-5,1,-2,4,-4,-4,-1,-0.75
-2,0,5,3,-4,2,3,0,-1,-4,-0.6333333333333333
2,0,2,5,-3,-1,3,-1,1,-3,-0.13333333333333336
-4,5,-4,4,-5,3,2,-5,1,-2,0.8833333333333333
0,5,4,1,-4,-4,-1,-3,-2,-3,-1.2166666666666666
-1,-5,2,-3,1,-5,-4,2,3,4,0.6000000000000001
3,-4,-3,2,-2,-4,-2,0,-1,1,-1.0
0,-3,4,3,-4,3,3,3,-4,5,0.95
0,3,-5,4,5,5,0,-5,4,5,1.0333333333333332
-3,-4,-5,1,-5,1,-1,1,-1,5,0.21666666666666684
5,5,2,-1,5,-3,2,3,5,2,1.3
4,-5,4,1,1,2,-3,3,4,-1,2.05
5,2,-4,1,4,5,-1,-2,3,-3,0.39999999999999986
-3,-2,-2,-4,-2,5,4,-5,0,-1,-2.833333333333333
-5,2,1,-5,-2,2,-3,-3,-3,1,1.1
1,-3,4,-2,-4,-1,-2,1,3,0,5.551115123125783e-17
-1,-5,4,-4,5,1,5,-3,4,-3,-0.21666666666666662
5,-2,0,-4,-1,-5,-3,-2,4,-3,-2.666666666666667
-5,5,5,-1,-2,5,4,3,-1,-2,-2.0166666666666666
