rows,50000
columns,11
x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,F20
-5,2,-5,-2,2,-1,3,5,-3,-3,-1.0333333333333332
1,5,4,-5,1,-3,-3,1,2,-5,2.8833333333333333
-2,4,-2,0,-4,4,4,-2,-1,0,-2.0
5,-5,1,-1,-1,2,1,4,-5,5,0.75
1,-5,4,-5,2,-1,2,-1,1,1,1.85
0,4,5,1,4,2,-3,1,-4,-2,2.116666666666667
3,4,-2,-1,5,1,-3,-4,1,3,1.0333333333333332
-4,-1,3,3,-3,-4,-4,1,0,1,0.5833333333333333
0,-2,1,4,4,-5,-4,-2,-1,-4,-1.2
1,2,5,1,3,-2,-2,-5,0,-5,1.6333333333333337
-3,-3,5,3,-5,1,4,-3,5,2,1.2833333333333334
-2,3,0,5,-3,-1,-4,3,-2,4,-1.4666666666666668
0,-3,-1,2,-4,5,3,-4,3,-5,-0.6666666666666667
-4,-5,-3,-2,0,-2,4,-3,3,-3,-1.8666666666666665
5,2,4,3,5,3,0,4,1,5,3.2666666666666666
3,-5,2,-1,-1,-3,-4,0,3,-1,-2.6166666666666667
4,0,4,0,-3,4,4,1,5,3,2.2
-4,0,2,-1,2,4,-5,1,4,5,1.25
-3,5,3,3,1,-1,-1,1,-2,1,1.0333333333333332
2,-1,4,0,1,-5,-4,5,5,3,1.0333333333333332
2,2,2,3,3,4,1,1,-5,0,4.216666666666666
5,-5,2,5,-4,-2,-2,-1,-1,-1,-3.55
2,0,-1,3,0,-1,-4,2,0,-1,-1.9166666666666667
5,4,5,0,0,5,-4,-5,0,-5,0.20000000000000007
4,-2,5,2,5,-3,1,-4,5,3,1.5999999999999999
-2,-5,1,1,4,-2,-3,0,-1,1,0.7166666666666668
1,3,5,-3,3,2,-5,1,0,-4,2.583333333333333
4,1,-2,0,-2,4,-4,-3,2,2,0.9166666666666667
3,0,-5,5,-5,5,5,4,2,-1,0.2833333333333332
3,4,1,-2,4,1,-2,0,0,-5,1.633333333333333
5,5,-5,-1,-4,-4,3,-4,-5,-1,-2.416666666666667
3,3,5,5,4,-2,2,3,1,0,2.65
4,-5,1,-5,-4,4,0,2,1,-1,1.35
3,-2,2,5,1,-3,-3,-3,1,5,1.7333333333333334
1,-5,-3,2,3,0,5,5,-1,-2,0.19999999999999996
-1,-2,0,-2,-4,-1,-5,4,-5,2,-2.9000000000000004
-5,-2,-4,4,3,4,5,1,-1,-2,-0.4166666666666665
3,4,3,1,1,-3,2,-3,5,-5,2.7499999999999996
3,4,-1,-4,4,-4,0,-1,1,-1,-1.6666666666666667
3,-1,0,5,1,-2,-5,5,-5,-1,-1.1666666666666667
-5,-2,-2,1,0,-2,-2,-3,-3,1,-0.8666666666666665
-1,-4,4,5,1,0,2,5,-2,5,0.5999999999999999
4,5,5,1,2,-1,-1,4,-4,2,0.6499999999999999
5,1,-3,3,-2,5,2,-1,-4,-1,-0.8500000000000001
-4,3,-1,-2,-3,-4,4,5,-1,4,-2.3
-1,5,3,-2,-5,0,-1,-4,4,-3,-2.5000000000000004
2,0,-2,0,-2,2,1,-3,-1,0,-0.33333333333333326
-5,-4,-3,-5,-2,-4,2,-2,4,4,-1.2333333333333334
-1,-3,-5,0,5,3,5,4,-2,4,-0.8
-3,-4,4,0,4,0,-2,5,-4,-4,-0.8833333333333333
1,2,4,-4,-4,-3,1,2,0,0,2.416666666666667
-2,-5,-3,4,-2,-1,1,0,2,-3,-1.1166666666666665
4,4,5,-5,-2,5,4,0,1,-4,1.2
-1,4,0,-1,-5,5,-1,5,4,0,-2.3
-3,2,1,0,4,-3,-5,-3,-4,-2,-0.19999999999999973
-3,2,4,2,-2,-4,-1,1,4,3,0.75
4,1,5,2,-4,4,-2,-5,0,2,1.75
-3,1,3,3,0,-3,1,-1,0,-1,0.0
2,1,-3,2,-1,-1,-2,-2,0,2,-0.8333333333333333
-4,-4,3,1,-4,-3,-3,5,-3,0,-0.21666666666666667
3,4,3,1,2,-2,-5,1,-3,-3,2.05
3,-3,-5,-4,2,0,-4,-1,-2,-2,-2.2
-1,0,2,3,0,-5,0,2,-4,3,0.21666666666666662
3,-3,-5,-5,-4,-3,-3,-2,-5,-2,-2.5166666666666666
1,-2,1,-3,5,2,-5,-3,-4,-3,0.7500000000000002
2,1,1,5,-5,-1,-1,-4,2,0,0.75
2,1,4,1,5,-2,4,2,2,-3,3.3666666666666667
4,1,4,-1,4,0,1,0,-3,-3,1.0833333333333335
1,-5,1,-3,2,2,-1,1,3,-1,1.8000000000000003
-1,-5,3,0,5,-4,-4,-2,5,-3,-1.8
-3,0,-4,-5,0,-2,1,-5,-3,-5,-1.0166666666666666
-2,-4,1,-3,-5,-2,0,2,2,1,1.2166666666666668
0,0,2,0,-2,1,-2,-4,4,-2,0.0
0,-5,-2,-2,3,2,-2,4,-4,-3,-1.2
4,-4,-3,-3,5,-5,-2,-1,2,-5,-1.8666666666666665
1,5,2,0,3,2,2,4,1,-3,3.9499999999999997
0,1,4,-1,-5,-3,-5,-2,-4,-4,-1.4833333333333334
2,1,3,-4,3,-3,0,-2,-1,2,0.5833333333333333
0,5,-4,0,-1,3,2,5,-1,3,-0.6833333333333336
-2,5,0,-2,2,2,0,5,-1,5,-0.4000000000000001
-4,-3,4,-2,-1,2,2,-5,0,2,-0.5333333333333332
-4,-2,-1,2,5,-5,-4,-4,4,-5,-1.7
0,2,4,-3,4,3,-1,1,2,4,1.75
4,-2,1,-4,2,-5,-4,0,-3,3,0.55
4,-5,-4,-5,5,5,5,-5,-5,0,-0.2
4,5,1,4,-1,5,-5,5,5,-1,0.09999999999999987
-1,1,-4,4,3,5,-5,-2,-2,-1,-1.6666666666666667
2,-3,2,-1,1,3,1,-5,2,-3,1.9666666666666666
5,3,-2,-4,0,-3,-1,3,0,-5,-1.4166666666666667
4,0,-1,1,2,0,1,-3,2,1,2.916666666666667
1,-1,5,-1,0,4,-3,2,-2,-3,-1.2166666666666666
-1,-4,-2,1,4,4,-1,-4,-3,1,-0.8333333333333333
5,2,-3,-4,-5,-4,0,-3,2,1,0.8333333333333333
1,2,-1,-4,0,-4,1,0,-2,-4,0.25
-3,1,-3,5,-4,0,3,0,2,-1,0.1166666666666667
-5,1,0,1,1,2,2,-3,-1,-4,2.2166666666666663
1,0,1,-1,5,-5,-3,0,-4,-3,0.08333333333333343
3,-5,5,-4,5,3,4,4,4,-4,1.1166666666666667
-1,4,4,3,3,-2,5,4,5,-5,0.11666666666666664
4,-3,5,3,5,5,-1,0,4,3,0.4333333333333334
0,0,4,-2,-5,1,2,-1,1,4,1.3
1,-2,-3,-5,-1,-1,-5,2,-2,5,-2.033333333333333
-1,-4,-1,1,5,-3,-2,5,0,2,-1.1833333333333333
-5,4,1,5,-4,4,-3,3,-4,4,1.25
-2,-4,3,0,3,0,-5,0,-5,2,0.016666666666666607
0,3,5,-2,-2,-3,0,0,-3,2,-0.6333333333333333
-1,0,-5,4,0,-5,-2,1,-5,0,-0.8499999999999999
-5,3,3,4,2,-5,3,2,1,1,3.8499999999999996
-2,-4,-5,3,-3,2,-3,-1,1,-1,-1.7833333333333332
5,5,3,3,-3,-1,-2,0,-1,3,-1.4333333333333333
-1,3,-3,-1,-2,-3,-4,0,-5,2,-2.7833333333333337
0,-2,3,3,0,4,1,-1,-1,5,-0.38333333333333347
3,2,1,-4,-5,5,1,3,3,-3,2.9166666666666665
-3,-5,5,0,-5,0,5,3,-5,0,-0.2
-1,-2,5,2,-1,1,-2,-5,5,5,-1.1
1,-1,-1,-4,5,-4,0,0,-3,-4,-1.8833333333333333
4,-4,1,-1,-5,-4,4,2,4,-1,-0.44999999999999996
3,0,-3,-5,-2,-5,-2,3,-5,-1,-2.2666666666666666
0,-2,3,2,4,3,4,-1,4,-3,0.0833333333333332
2,0,0,0,5,4,-5,-4,2,-1,0.0
2,0,2,3,3,-4,-5,1,4,-4,2.216666666666667
5,-3,-4,-4,4,3,-4,4,0,5,0.15000000000000002
-4,5,-1,-3,-2,3,5,-5,-2,2,-1.5499999999999998
1,-1,4,3,0,-5,2,-4,-2,2,0.6333333333333333
-1,-5,-2,4,-4,-1,2,2,-3,4,-1.7833333333333337
1,-5,4,-3,3,3,-1,2,2,5,1.5833333333333333
0,-4,0,3,3,-3,3,5,-1,5,-0.1833333333333333
4,-5,-2,3,-3,-5,-5,-2,4,0,-1.1
-2,5,0,-3,-2,2,1,-1,-5,-4,-1.0833333333333333
-1,-3,-1,1,1,5,-5,1,-2,-1,-0.833333333333333
4,-4,-2,5,3,-5,1,2,-3,-1,0.0
-3,2,2,1,-4,2,1,4,4,-3,3.0833333333333335
5,0,-5,-1,-3,-2,3,-4,5,-3,-1.8833333333333333
-4,0,-4,-3,-1,-4,-5,5,5,3,-1.5499999999999998
4,-3,0,-4,0,-4,-1,-5,-5,-4,-2.2333333333333334
5,1,3,2,0,1,1,-5,0,4,4.083333333333333
2,-2,4,4,5,-3,-1,1,-5,2,0.6666666666666667
-2,-3,4,-2,5,0,-5,-4,-2,-1,-2.833333333333333
0,2,4,3,-1,0,1,-1,0,5,0.28333333333333327
0,-3,-2,1,3,2,0,-3,0,1,1.6666666666666667
4,-1,-1,-4,-4,0,-3,2,-3,1,-1.416666666666667
-5,-1,-5,4,-2,0,1,1,3,-1,-0.31666666666666665
-4,-1,3,-5,-1,2,5,2,5,-1,-1.7166666666666668
-5,-2,5,-4,0,-2,5,0,-3,-3,-1.7166666666666666
4,5,-2,-5,-4,4,-4,-4,-1,4,-1.5
-4,-3,5,-2,-4,5,2,-3,2,-2,-0.7666666666666666
1,-1,1,2,-5,-2,0,3,4,-3,1.05
-5,4,4,1,3,-3,2,3,-1,-1,0.1333333333333333
-5,2,-4,-2,5,0,4,4,2,2,1.25
-2,-1,5,2,-2,-3,-1,-5,2,0,-2.3333333333333335
-4,4,1,-3,-2,0,2,1,1,5,2.866666666666667
-3,-2,5,-5,3,-4,3,5,5,3,0.31666666666666665
3,5,4,2,2,1,-3,3,-3,2,2.9499999999999997
-3,-3,0,1,2,-2,5,-3,-4,-1,-1.0499999999999998
5,4,1,-1,0,5,4,-5,-3,3,0.7
-5,1,-1,1,1,4,-5,-2,4,3,1.9333333333333331
5,2,-5,5,3,-1,3,1,-4,4,1.3666666666666665
5,3,2,-5,-3,1,5,3,-2,4,1.7833333333333332
-5,1,2,-1,-2,5,1,5,-4,-5,0.75
3,3,-2,-5,3,-4,-4,4,4,-4,0.04999999999999993
3,4,-2,-1,-1,2,-5,3,-1,3,-1.95
-5,3,0,4,-3,5,2,-4,5,1,1.7
-4,-3,-3,2,2,-3,-2,-3,-4,2,-0.833333333333333
2,-4,-1,2,4,0,-3,5,-5,2,0.16666666666666669
2,3,-1,-2,-1,-3,0,1,1,4,0.25
0,-2,5,5,-5,-5,3,5,-1,0,-0.9666666666666667
4,0,5,-1,-5,-4,4,1,5,-1,-0.55
0,1,2,-1,0,3,-1,0,5,4,0.28333333333333327
-3,-4,-4,-1,-2,-3,3,-3,4,-5,-2.6166666666666667
-4,-5,5,-3,-5,-2,5,-2,4,5,-1.1333333333333333
4,3,-4,0,-1,-5,1,5,-4,4,0.3333333333333333
-3,1,-5,2,-5,-2,-2,0,5,1,0.9666666666666668
-2,3,3,2,0,-5,-2,-5,-2,1,0.2666666666666666
4,-2,-3,4,5,0,-3,-1,-3,0,-1.7999999999999998
1,-4,1,4,1,-2,-1,-2,-4,0,0.75
-3,-1,2,3,-1,-2,0,-1,0,1,-2.0
5,-1,-5,5,5,-3,0,-3,5,-5,-1.2666666666666666
2,-5,3,-4,1,5,-4,-1,4,2,1.0833333333333333
-5,0,5,3,-4,2,4,0,-1,3,0.16666666666666657
-3,-3,5,1,1,2,-4,4,3,-3,2.033333333333333
4,3,-5,3,-1,2,0,5,-4,3,0.4999999999999999
-4,-3,1,-4,2,-4,-5,-4,-2,0,-0.5333333333333332
-3,2,-4,-3,5,2,-2,-3,-4,-1,-1.7999999999999998
5,2,5,-5,2,2,0,4,-1,4,1.2
4,3,4,2,-4,3,-4,-5,-4,-4,0.46666666666666656
1,1,0,1,0,-5,3,-4,-4,-2,2.1333333333333333
-2,-3,5,-1,4,-3,2,-5,3,-1,-2.083333333333333
2,1,4,2,-1,-5,-4,2,0,3,1.6333333333333333
4,4,-3,-1,-5,3,4,-4,4,1,0.55
1,5,0,2,-5,-5,-3,-4,-1,1,0.7166666666666668
-2,3,2,3,-2,3,0,4,-5,-3,0.21666666666666673
-1,5,2,-1,-3,1,-1,-2,3,4,-1.55
1,-3,-3,-4,-2,1,-5,3,3,1,2.05
2,-2,-1,5,5,-2,1,0,1,-2,0.3999999999999999
2,-4,3,1,0,-4,-1,3,1,3,1.9999999999999998
3,-3,4,3,-3,-5,-3,1,-5,-3,0.1833333333333333
4,-3,-5,-1,-5,4,0,3,-4,1,-0.1499999999999999
-3,-4,3,-2,-2,5,-3,0,-3,-4,-1.9666666666666666
-3,4,4,5,4,-5,0,-4,-5,5,0.16666666666666669
0,-5,-1,5,5,-4,-5,-4,3,-4,-1.4166666666666667
-1,-1,2,0,3,0,-3,-3,0,4,-1.5833333333333333
0,1,1,2,-4,-1,3,1,-1,4,1.833333333333333
4,-5,1,0,5,-3,5,-2,-4,-5,0.16666666666666669
0,-1,1,-3,-3,-4,-2,3,5,2,-0.3833333333333333
1,-5,-5,-5,5,-4,5,-1,3,-4,-0.36666666666666664
5,2,-2,-5,-5,5,4,-2,5,-2,-0.55
2,3,-4,3,2,-5,4,-4,3,2,2.05
-1,2,3,-1,4,-1,-2,1,1,-1,-1.416666666666667
4,3,-4,0,2,1,2,-3,-4,3,2.083333333333333
-4,-2,-3,3,4,-1,5,0,-3,1,-0.6333333333333333
4,1,-2,5,-5,1,-3,-4,1,-5,1.966666666666667
-4,-3,5,-3,-4,-5,-5,4,1,1,0.8833333333333335
-4,4,5,5,-4,-2,5,-2,3,2,0.1833333333333334
3,2,5,-1,-5,-4,-3,-4,3,5,-0.46666666666666673
1,-3,-3,-4,4,5,4,5,4,4,1.4833333333333334
0,-5,-4,5,2,5,3,0,-5,4,0.8333333333333333
-3,-4,-5,2,5,-2,-5,-3,-1,-3,-2.4499999999999997
-2,-5,-3,-1,2,1,1,-4,-3,1,0.8833333333333335
-5,-3,3,-3,-4,2,4,4,-4,5,0.16666666666666669
1,-5,-4,5,2,-2,4,-1,2,-3,0.16666666666666669
-4,-5,1,4,2,-2,-4,4,-5,-3,0.2666666666666668
-4,-5,3,5,-3,4,-1,1,1,4,1.25
5,3,-4,-2,-4,3,5,1,-2,5,0.7666666666666666
-1,0,3,1,1,-3,3,-3,-2,5,0.7
4,-1,-1,2,-1,2,-2,1,4,-3,-1.3333333333333333
-3,-2,1,-3,-2,-2,0,2,-1,-2,-2.1666666666666665
-4,0,-3,1,2,2,-5,-3,0,5,1.0833333333333335
1,3,-5,1,5,5,0,2,1,4,4.283333333333333
-4,-1,1,-4,4,4,-2,4,-1,-5,-1.45
-3,3,2,-5,-2,-4,5,-4,1,1,1.5
-3,3,-2,2,4,-3,0,-5,-1,-1,-2.283333333333333
5,5,5,-5,-1,-5,-5,3,4,-2,-0.9166666666666665
2,3,3,2,5,3,5,-5,0,5,2.4
-4,-5,-4,-5,5,-5,-5,4,3,5,-0.3166666666666666
5,-3,-3,0,1,-4,-2,-1,1,-4,-0.46666666666666656
-5,0,2,-1,-5,1,-4,4,-4,1,0.8500000000000001
2,-4,5,-1,-2,1,5,0,2,0,0.6499999999999999
-4,-1,5,3,3,-5,2,-3,2,0,0.0833333333333332
1,1,-1,4,3,-1,1,3,-4,-1,0.6666666666666665
3,-5,1,1,2,1,-5,2,0,0,3.933333333333333
-4,-1,-1,1,-5,2,-2,-1,1,4,-1.2000000000000002
4,-4,1,2,-1,2,-5,4,5,-3,0.9166666666666667
1,3,-4,-1,4,3,3,-3,-1,1,0.6666666666666665
-3,-1,-3,4,2,2,-2,3,0,-2,-1.0833333333333333
5,-3,-1,-5,-1,4,2,-4,4,-3,-1.9166666666666663
5,-5,-1,-3,4,4,-5,-4,3,-3,-1.2833333333333332
0,-3,3,4,5,3,-4,1,-2,-4,0.7833333333333332
4,4,5,4,-4,-4,-2,5,-4,0,-0.10000000000000003
-2,-4,-5,3,-5,0,2,0,-3,-4,-0.8999999999999999
0,-1,0,-2,-3,-4,3,-5,-2,0,-2.4499999999999997
0,2,-3,0,2,1,0,-4,2,-3,1.5833333333333335
-2,-4,4,2,-1,2,3,-1,1,5,0.03333333333333327
2,-4,-3,-5,3,3,-1,3,4,-5,-0.2333333333333334
2,1,4,-3,-4,0,2,-4,5,3,1.95
4,3,3,3,2,4,5,1,-4,3,3.283333333333333
-3,2,-1,3,-5,-1,5,2,2,0,-0.5
1,-5,4,1,5,5,2,5,-1,-4,1.9000000000000004
0,4,5,0,0,-5,4,-2,3,-3,0.0
-5,-4,4,5,4,-3,-2,1,-1,2,-0.08333333333333326
0,0,2,4,-4,1,-3,2,-2,-5,0.9666666666666668
1,-4,-5,2,5,-2,-2,-2,2,-4,0.0
0,-1,-2,4,-1,-3,3,0,4,-3,-2.3333333333333335
5,-2,2,0,3,-2,-1,0,2,0,-0.4666666666666667
5,-1,3,-3,-1,0,-2,1,-3,-2,-2.133333333333333
4,-1,5,4,-5,1,4,-1,0,-2,-0.75
5,3,-5,2,1,-5,-1,-3,0,-5,0.09999999999999998
-1,-2,-1,4,-4,0,0,-1,1,0,-2.5
2,-1,0,0,-5,-2,2,-2,-4,-3,-1.7833333333333332
3,2,2,5,1,-3,-2,5,0,-5,1.6999999999999997
-2,-4,2,-5,0,0,4,5,-1,-1,-2.0
1,5,-3,4,-1,-4,2,-4,-1,-1,-1.8833333333333333
3,5,-2,-4,3,-1,5,5,-5,5,-0.48333333333333334
-3,-5,5,-1,-2,-1,-2,4,-1,2,-3.583333333333333
2,0,4,2,4,-3,4,0,0,4,1.6666666666666667
2,-1,-5,0,3,4,3,5,3,-3,0.4166666666666667
-5,-5,-2,1,5,0,-2,5,-4,-5,-0.45
0,-2,0,-1,-3,0,-4,4,2,4,-1.083333333333333
2,0,-2,-2,-2,-4,-3,-3,-2,2,-1.9166666666666665
5,-3,-4,-4,4,0,-1,5,-3,-4,-1.7666666666666666
5,-1,2,-4,1,3,-3,-4,-5,-5,-0.20000000000000012
4,3,0,5,-3,-2,-2,4,4,0,-0.050000000000000044
-3,2,3,1,5,1,4,1,0,1,4.95
-4,-1,0,-1,-3,0,4,4,-5,-5,-2.483333333333334
0,2,-5,-5,-3,2,-4,2,0,5,0.7166666666666666
-1,-5,-4,1,-3,4,0,-5,1,-3,-0.06666666666666649
-5,-4,4,5,2,4,2,-3,-1,-3,-0.4166666666666666
1,-1,2,2,3,-3,1,-1,-4,4,1.0
-4,-1,-4,5,4,1,-2,4,-2,5,-0.6000000000000001
-3,4,-4,-2,2,-2,0,-2,0,3,-1.0
-1,-3,5,-2,1,-4,-1,5,3,1,-0.3500000000000001
-4,2,4,2,5,5,-4,-3,-5,-4,0.3666666666666667
-1,-3,5,2,-5,-3,1,-1,2,3,-0.3333333333333332
5,-1,-4,-1,-1,1,0,2,4,-1,-2.3
5,4,0,3,5,2,3,-5,-3,-3,0.9500000000000002
5,5,5,-3,0,5,1,0,4,2,2.216666666666667
1,-4,5,0,-2,3,2,4,0,-3,1.2
3,4,-5,3,4,-1,-3,4,-1,3,-0.7833333333333334
1,-1,2,2,0,2,5,5,-2,-2,0.8999999999999999
-5,-3,-3,-5,2,0,4,3,-4,4,0.016666666666666663
1,-4,-4,-4,-2,-4,0,3,4,-4,-0.16666666666666669
1,3,1,-4,3,-1,0,2,-4,2,2.1666666666666665
-5,-2,2,-3,3,3,-4,3,-5,3,0.35000000000000003
4,0,5,4,-1,0,-1,0,4,3,-0.7166666666666668
2,-1,-2,-1,2,5,1,-4,-1,-1,-2.55
-5,-4,-5,3,0,4,5,-2,5,-5,-0.3666666666666667
1,-3,0,5,-2,-3,0,2,-2,-4,-0.21666666666666656
-4,-1,2,-4,2,0,3,-4,0,4,-0.16666666666666669
5,1,4,2,4,3,-1,4,-4,-2,1.0333333333333337
0,3,3,5,-5,-4,5,0,-5,-3,0.08333333333333337
1,-1,4,-2,0,-4,0,3,-3,-1,-1.5
0,0,4,-1,3,-3,1,1,1,0,2.25
-1,2,-3,0,-3,3,-4,5,0,0,-0.8833333333333333
-5,-3,1,0,-1,-2,3,-3,4,1,0.21666666666666679
1,-2,-4,2,4,-4,3,3,-1,5,0.6166666666666665
-3,-4,2,-4,-1,-1,1,-4,4,-4,-1.583333333333333
-3,1,0,-2,-4,-1,0,-5,-4,0,-1.5333333333333332
3,-2,4,4,3,-4,3,3,5,-1,0.2833333333333332
2,-4,1,0,-1,4,-4,1,-2,1,1.75
0,-1,0,-5,1,1,-5,-1,1,0,0.6000000000000001
3,2,-4,2,-4,3,0,1,-5,4,2.216666666666667
-1,2,-2,2,-3,5,5,-4,0,4,-0.43333333333333335
4,2,2,-2,-1,-4,-3,2,-1,-5,-1.5333333333333332
5,2,0,3,-2,-4,-3,-5,1,1,1.75
-4,-1,-5,-5,0,2,-4,4,-3,0,-1.4833333333333332
5,-5,4,-5,-3,-2,-4,-5,-2,3,-1.4
-5,-1,-4,0,0,1,0,5,1,-1,-0.25
5,-4,-2,5,0,-3,-5,1,-4,2,0.3666666666666667
-4,0,0,5,-5,-5,2,5,3,-5,0.38333333333333325
5,-1,-2,2,-3,1,1,-3,0,1,1.5333333333333334
2,0,0,-1,-5,3,-4,5,2,2,0.5833333333333333
5,3,3,0,1,3,0,1,1,-2,3.7
-1,5,-2,-3,1,2,5,4,2,-1,-0.18333333333333335
-3,-4,-3,5,-4,4,3,1,3,4,1.2
2,-2,2,1,1,-2,-3,5,-1,2,1.3666666666666667
-2,3,-2,5,5,2,4,-1,5,-3,-0.65
2,-4,-1,4,0,-5,5,3,4,-4,-0.16666666666666663
-4,1,-1,3,3,4,5,-2,2,0,0.8666666666666667
-4,-2,0,-2,-2,-3,0,1,-1,1,-1.0833333333333335
1,-5,2,0,-2,-4,-3,-2,5,-1,-1.0833333333333333
-2,-1,-5,-3,-5,4,-4,4,1,-4,-1.2333333333333334
-4,-1,-4,5,3,2,-4,4,0,3,-0.13333333333333347
-4,-2,2,5,1,5,2,1,0,3,2.9833333333333334
-4,-4,-5,-2,-2,3,-4,2,2,-3,-0.95
4,2,3,-2,-5,4,4,-1,0,4,0.1333333333333333
0,0,-1,-2,0,-4,4,-1,-3,-1,-3.8333333333333335
-1,3,0,0,5,2,-2,4,1,4,1.0333333333333332
-4,-5,2,1,-2,4,2,-4,5,3,1.5833333333333333
-5,2,-3,-5,4,5,3,-3,-3,-5,-0.3166666666666666
2,-4,-2,-5,-5,2,-3,-5,5,2,0.016666666666666663
4,1,5,4,-1,-2,0,0,1,2,1.7
0,2,1,-5,1,-3,0,4,1,3,3.5500000000000003
0,0,3,2,-3,-4,5,-1,5,-4,-0.6000000000000001
0,2,5,-5,-3,2,3,-3,2,-2,0.6666666666666667
1,-3,5,4,0,3,-2,-4,-3,2,0.8666666666666667
-1,-2,3,2,5,-1,0,5,4,5,-0.8166666666666669
1,4,4,0,-1,0,-1,-2,2,-2,-1.0
-1,-5,2,-2,-2,0,3,4,1,0,-0.1166666666666667
4,-4,2,-3,-3,-2,2,-5,-3,-2,-1.2
2,-1,0,5,3,-3,-3,-3,-2,4,-1.2166666666666666
-1,2,2,-1,-3,-5,-4,3,4,-5,-1.4
1,-2,-3,-4,3,5,2,-3,5,-4,0.5666666666666667
-4,-5,5,2,0,-4,-1,-4,2,4,-0.5
-2,-4,5,3,0,-3,-5,5,3,1,0.7833333333333332
3,-2,-4,0,1,-3,-1,-5,-2,-4,-1.7
-2,-1,2,-5,1,1,-3,2,1,5,2.166666666666667
4,1,0,1,5,-3,-2,-1,-2,-1,-0.8833333333333333
0,-1,-2,-5,0,-4,-5,-1,0,5,-2.9499999999999997
4,5,1,-3,1,-4,-3,-2,-1,3,0.36666666666666675
-1,1,3,-2,-1,-5,2,2,-5,-2,-1.0666666666666667
-1,4,-4,-5,-1,3,1,-2,3,-3,-1.366666666666667
4,-4,2,-4,-5,-1,1,4,4,0,0.55
-5,1,3,0,1,-3,0,-3,5,0,1.6666666666666667
5,5,3,2,2,1,1,3,5,-4,4.016666666666667
-5,1,4,0,2,4,-5,-1,0,2,1.1
2,2,5,-1,3,1,-5,-4,1,-1,1.083333333333333
4,3,-4,4,0,1,3,-4,3,5,2.1999999999999997
-1,-5,4,-1,-4,1,1,3,5,1,1.333333333333333
0,-1,-1,-3,4,-2,-4,5,0,4,-2.3833333333333333
3,1,4,0,0,-4,-3,-3,-1,-1,-1.3333333333333333
0,-3,5,-3,-4,3,2,-4,-1,-2,-1.6333333333333333
3,4,3,-2,-4,0,1,2,3,5,2.1999999999999997
3,-1,2,-3,3,-4,3,4,-1,4,-0.5833333333333334
-5,-1,-1,-3,3,-3,-4,5,5,5,-2.183333333333333
-2,-3,-3,5,0,0,3,3,5,1,0.9
4,5,-5,5,-3,-1,3,-2,-1,1,-1.0499999999999998
-4,-3,4,4,-3,-3,3,5,-1,3,-0.8833333333333333
2,-4,1,1,-1,4,-1,0,-4,-4,0.0
4,-2,-1,-4,-2,2,-5,-5,3,-3,-1.9
2,-2,3,-4,-2,5,5,-2,-3,4,-0.5999999999999999
-5,3,1,-2,-1,1,-5,0,-1,0,-0.5666666666666667
-3,5,-4,-2,-1,-5,-2,1,-5,0,-1.7833333333333334
5,-4,-5,-1,0,-4,-3,-1,-1,3,-3.4999999999999996
-3,-3,-1,4,-5,-4,-3,-4,-2,0,-2.9499999999999997
-5,0,-2,-3,0,-2,-3,-5,-5,1,-1.2666666666666666
-1,-5,2,-5,4,-5,0,0,-2,4,-1.0999999999999999
3,4,-5,0,5,-5,4,3,5,3,1.4999999999999998
5,0,3,2,0,5,-4,-1,2,1,1.4833333333333332
2,4,-1,-2,4,-2,5,-5,-3,3,-1.0
-3,-3,2,0,-1,-4,-3,-3,-4,-5,-2.533333333333333
-3,5,-5,-1,4,-1,-2,0,2,-4,-2.333333333333333
0,5,0,2,-5,4,3,2,5,4,2.033333333333333
-5,4,0,-5,5,-4,5,-1,0,-1,-2.0
-2,-4,-1,-1,1,3,-4,-5,-5,-4,-2.316666666666667
0,1,0,2,3,3,-1,4,-2,3,1.2499999999999998
-2,-1,0,5,5,4,3,5,-4,-3,-0.9000000000000001
1,1,3,-3,3,4,-5,-3,0,-4,1.7999999999999998
4,5,-4,2,1,1,5,-5,1,0,3.7
-2,1,2,-4,-3,2,1,-2,-4,0,1.1666666666666667
-1,-3,-5,5,-3,-2,-1,-5,-5,-2,-4.066666666666666
2,-1,-2,-1,3,2,4,-4,-1,1,-1.166666666666667
1,5,-1,-2,-2,4,-1,-1,-3,5,-2.683333333333333
2,5,5,-3,0,-1,0,2,2,5,0.7666666666666666
3,-4,3,-3,2,-1,-4,2,1,1,1.8333333333333333
2,-2,4,-4,-4,-4,1,3,-2,3,0.6666666666666665
4,-5,-4,-3,-1,-3,4,0,-3,-4,-2.1999999999999997
-2,4,4,-5,-5,1,-1,-3,-4,-3,-1.3166666666666667
3,1,5,0,4,-1,-5,-2,4,4,0.5833333333333333
0,-1,0,4,2,-3,-1,1,-5,3,-0.4499999999999999
-4,-4,-2,0,-5,-3,2,-2,-2,3,-1.7
-5,5,2,5,-4,-1,5,4,4,2,0.6499999999999999
3,1,4,-5,0,4,-5,3,5,3,2.3
2,-5,1,2,-2,5,2,4,-3,4,2.166666666666667
-2,1,2,4,-2,5,-2,1,-4,-1,0.19999999999999996
-5,2,4,5,-3,1,-2,-4,1,-5,1.4666666666666668
4,-2,1,-3,1,-4,-4,-5,-3,2,0.8833333333333335
0,1,-1,-1,-1,-4,4,2,0,-2,-2.0
