rows,500
columns,11
x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,F20
-4,-4,0,-2,-3,5,0,2,-3,-3,-1.2999999999999998
4,0,-3,1,-2,-1,2,-2,0,0,-0.5833333333333333
-2,0,2,-2,1,3,-3,-1,-1,-1,-2.5
-1,-4,-2,3,-4,-5,-2,1,-5,0,-1.5666666666666667
-2,0,4,5,0,0,-3,1,-1,-2,-0.8833333333333333
0,-1,-2,5,3,4,-5,-3,2,-4,-1.0
1,5,-2,3,-2,0,-4,2,1,3,2.1166666666666667
1,3,0,-3,-1,-5,-3,4,-3,0,-0.6166666666666667
-2,-1,1,2,4,3,3,4,-2,-2,0.16666666666666652
0,3,2,1,2,2,-3,5,2,-3,2.8666666666666663
-5,3,-3,-4,-1,3,-5,-1,0,5,-2.1166666666666663
-5,-1,3,2,-2,-5,-5,5,0,4,-0.8166666666666667
0,2,1,-5,-2,3,2,-4,2,1,2.8833333333333333
1,-5,-2,-4,3,-2,1,-5,1,-5,1.4833333333333334
0,2,3,-4,3,2,-4,-1,-4,2,0.4166666666666665
-4,-1,0,3,0,-2,-1,5,-5,-1,-3.416666666666667
-5,-5,2,-4,-3,5,-2,-5,-4,0,-1.2333333333333334
-1,2,1,0,-1,-3,-5,3,-2,-2,-1.7
-4,1,0,-1,-2,-2,1,0,3,-3,-0.25
1,-3,5,5,-3,-4,3,-4,1,5,1.7666666666666666
0,-3,-2,-2,-1,-5,3,-5,2,-2,-2.4
1,-5,-2,-2,5,4,2,5,3,2,1.7833333333333332
3,5,-1,-1,-4,0,-2,1,-1,-2,-2.716666666666667
3,4,5,1,-3,0,1,-2,1,2,3.45
-5,1,-4,-5,-1,2,0,-1,-2,3,-1.3166666666666667
-3,-5,-1,-1,3,-5,3,3,-1,-4,-2.9833333333333334
1,-2,-5,-3,3,5,-1,-5,-5,-1,-1.9
-2,4,-1,-3,3,5,2,4,4,4,0.19999999999999996
-3,2,-3,-5,5,0,1,5,5,-3,0.9000000000000001
1,-3,-2,4,3,-1,4,5,5,-2,-0.09999999999999998
2,5,-2,0,-1,0,1,-4,3,-2,-0.21666666666666673
2,-1,1,-3,3,4,-4,5,-4,-5,0.24999999999999994
-3,-4,-5,5,0,1,5,1,-2,-4,0.8666666666666667
3,-2,-4,-5,2,4,3,-4,0,1,1.2166666666666666
2,0,5,-3,1,4,1,3,2,5,3.6500000000000004
5,1,-4,2,0,1,-1,-2,2,5,1.6500000000000001
1,4,-4,-5,-5,2,5,3,-4,-3,1.05
-2,0,-5,-3,-5,-3,2,3,4,3,-0.14999999999999986
-4,-5,-5,-3,4,-2,3,0,1,5,0.2999999999999999
0,-5,1,0,-1,-3,5,2,4,1,1.4166666666666667
-5,4,1,2,4,-1,2,-2,-3,-5,0.2666666666666667
-2,-1,-2,1,-2,-2,-1,-2,-1,-3,-4.833333333333333
2,5,-1,3,-5,-3,-3,3,0,-2,-1.0
5,-4,-4,-5,5,-1,-2,3,5,-2,-1.7666666666666668
3,-4,3,2,-2,-3,-1,5,-3,4,-0.8
1,1,4,-1,-2,5,-4,-4,-1,-2,-1.05
-5,5,0,3,4,4,-4,0,2,5,1.2833333333333332
0,2,-2,-3,-5,-1,0,5,5,3,-0.8
3,1,-1,-1,-2,1,5,-4,2,-2,-0.21666666666666673
4,-5,4,1,2,2,-2,2,-2,0,1.7999999999999998
-5,-2,-3,-2,2,-2,-5,3,5,1,-0.19999999999999996
-1,1,-1,5,-3,-5,1,0,2,0,0.16666666666666674
-1,0,-1,-3,5,4,-2,-1,0,2,-2.8833333333333333
5,-3,-3,3,5,-2,-5,-3,-1,0,-1.9666666666666666
1,-5,-4,-3,-3,-3,1,4,1,-1,0.8
1,-3,5,1,4,-3,-2,1,-4,1,3.033333333333333
0,-2,4,2,-1,1,0,-3,-2,-2,-1.0833333333333333
-3,-3,0,5,-2,-3,-2,5,3,2,-0.7666666666666666
-5,2,4,2,4,3,-1,-3,5,-4,0.25
3,2,5,3,4,0,0,-2,5,-2,0.8166666666666664
3,0,-3,1,2,2,1,5,-5,-3,2.6666666666666665
0,-5,2,4,-5,-4,4,-1,5,3,-0.11666666666666659
4,-2,-5,-1,5,4,-3,3,-1,0,-2.0
-5,-5,5,-2,5,-2,-1,-5,2,-1,-2.7
-1,2,-1,-5,0,4,5,0,-4,-5,-1.7
0,-3,2,-5,2,1,1,-4,1,-2,2.716666666666667
-5,3,4,-3,2,3,4,-2,-1,-5,-0.5666666666666667
-5,-4,1,5,-5,2,4,-3,3,2,1.8
0,-3,1,-3,-1,1,2,2,3,-1,0.6666666666666667
-4,1,-5,-4,5,-4,-3,3,1,-3,0.9166666666666667
4,-1,-4,-2,5,1,-2,-1,-1,3,-2.4666666666666663
-1,-2,2,-3,-5,4,-1,-5,3,5,-1.95
0,0,3,-1,0,-3,-3,4,2,-1,-1.5833333333333333
-1,0,-2,-4,-4,2,-1,3,-5,-2,-2.8666666666666667
-3,-2,5,3,4,-1,1,-1,5,5,-0.6500000000000001
0,5,-1,-1,2,-3,-5,4,-4,3,-1.5
1,3,0,5,2,1,4,-4,-1,2,2.533333333333333
